x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
661.0,627.0,633.0,657.0,645.0,711.0,671.0,650.0,620.0,657.0
688.0,657.0,659.0,685.0,668.0,728.0,680.0,680.0,643.0,677.0
715.0,684.0,674.0,715.0,690.0,755.0,707.0,699.0,666.0,694.0
741.0,701.0,692.0,748.0,706.0,799.0,728.0,723.0,684.0,724.0
773.0,723.0,722.0,774.0,725.0,827.0,758.0,758.0,711.0,744.0
809.0,752.0,743.0,804.0,747.0,856.0,790.0,782.0,731.0,769.0
844.0,770.0,771.0,841.0,772.0,899.0,811.0,810.0,756.0,803.0
872.0,795.0,797.0,870.0,800.0,934.0,834.0,836.0,774.0,829.0
904.0,816.0,830.0,902.0,829.0,971.0,857.0,858.0,804.0,863.0
936.0,839.0,863.0,926.0,861.0,1001.0,888.0,886.0,828.0,892.0
973.0,869.0,893.0,957.0,894.0,1026.0,909.0,909.0,857.0,920.0
1002.0,897.0,918.0,984.0,927.0,1052.0,937.0,942.0,896.0,963.0
1029.0,930.0,953.0,1027.0,956.0,1083.0,966.0,979.0,918.0,990.0
1056.0,959.0,984.0,1061.0,988.0,1118.0,989.0,1016.0,952.0,1026.0
1094.0,978.0,1015.0,1097.0,1021.0,1149.0,1016.0,1047.0,983.0,1055.0
1131.0,1016.0,1048.0,1125.0,1047.0,1185.0,1040.0,1078.0,1016.0,1091.0
1163.0,1050.0,1087.0,1167.0,1089.0,1233.0,1069.0,1114.0,1046.0,1129.0
1203.0,1092.0,1114.0,1196.0,1120.0,1270.0,1109.0,1150.0,1085.0,1161.0
1241.0,1119.0,1147.0,1221.0,1150.0,1304.0,1139.0,1197.0,1112.0,1209.0
1275.0,1156.0,1189.0,1254.0,1180.0,1340.0,1175.0,1239.0,1147.0,1250.0
1321.0,1189.0,1225.0,1295.0,1212.0,1386.0,1206.0,1276.0,1180.0,1283.0
1356.0,1220.0,1262.0,1334.0,1256.0,1432.0,1236.0,1309.0,1212.0,1314.0
1387.0,1256.0,1302.0,1366.0,1286.0,1481.0,1276.0,1354.0,1249.0,1348.0
1441.0,1295.0,1339.0,1409.0,1324.0,1517.0,1302.0,1404.0,1290.0,1382.0
1495.0,1329.0,1382.0,1453.0,1356.0,1559.0,1330.0,1449.0,1324.0,1419.0
1540.0,1373.0,1417.0,1492.0,1405.0,1605.0,1366.0,1490.0,1366.0,1464.0
1583.0,1420.0,1463.0,1527.0,1439.0,1653.0,1398.0,1533.0,1397.0,1513.0
1646.0,1452.0,1500.0,1576.0,1479.0,1686.0,1433.0,1574.0,1441.0,1551.0
1697.0,1495.0,1536.0,1620.0,1542.0,1730.0,1483.0,1614.0,1476.0,1597.0
1739.0,1540.0,1581.0,1667.0,1588.0,1779.0,1524.0,1667.0,1514.0,1627.0
1769.0,1586.0,1634.0,1705.0,1638.0,1822.0,1558.0,1715.0,1562.0,1674.0
1810.0,1647.0,1682.0,1750.0,1678.0,1877.0,1590.0,1750.0,1608.0,1726.0
1874.0,1701.0,1734.0,1796.0,1710.0,1926.0,1639.0,1803.0,1654.0,1775.0
1923.0,1744.0,1778.0,1838.0,1762.0,1999.0,1690.0,1850.0,1694.0,1822.0
1964.0,1779.0,1825.0,1893.0,1802.0,2053.0,1732.0,1897.0,1740.0,1865.0
2029.0,1816.0,1880.0,1949.0,1850.0,2123.0,1784.0,1951.0,1790.0,1915.0
2083.0,1862.0,1929.0,2003.0,1900.0,2187.0,1830.0,2008.0,1844.0,1979.0
2143.0,1903.0,1989.0,2060.0,1956.0,2245.0,1880.0,2067.0,1888.0,2038.0
2199.0,1959.0,2049.0,2118.0,2005.0,2295.0,1920.0,2107.0,1938.0,2104.0
2254.0,2012.0,2091.0,2176.0,2059.0,2354.0,1966.0,2145.0,1981.0,2166.0
2315.0,2069.0,2155.0,2240.0,2117.0,2408.0,2019.0,2187.0,2034.0,2225.0
2363.0,2127.0,2202.0,2297.0,2178.0,2484.0,2070.0,2243.0,2099.0,2304.0
2431.0,2187.0,2269.0,2363.0,2240.0,2543.0,2100.0,2296.0,2145.0,2358.0
2498.0,2249.0,2323.0,2425.0,2316.0,2600.0,2143.0,2358.0,2204.0,2404.0
2547.0,2307.0,2383.0,2479.0,2375.0,2668.0,2182.0,2420.0,2266.0,2447.0
2606.0,2369.0,2444.0,2523.0,2443.0,2736.0,2228.0,2464.0,2311.0,2509.0
2666.0,2436.0,2500.0,2592.0,2492.0,2806.0,2279.0,2533.0,2370.0,2573.0
2738.0,2497.0,2550.0,2657.0,2551.0,2876.0,2338.0,2589.0,2433.0,2636.0
2818.0,2568.0,2629.0,2713.0,2618.0,2944.0,2392.0,2662.0,2491.0,2705.0
2878.0,2638.0,2706.0,2782.0,2674.0,3023.0,2448.0,2719.0,2539.0,2775.0
2948.0,2706.0,2779.0,2844.0,2739.0,3094.0,2506.0,2770.0,2602.0,2841.0
3017.0,2770.0,2853.0,2916.0,2794.0,3164.0,2550.0,2872.0,2662.0,2905.0
3106.0,2839.0,2926.0,3003.0,2858.0,3230.0,2588.0,2941.0,2723.0,2983.0
3177.0,2895.0,2995.0,3085.0,2919.0,3312.0,2641.0,3010.0,2786.0,3047.0
3269.0,2965.0,3060.0,3145.0,2987.0,3383.0,2693.0,3088.0,2854.0,3109.0
3339.0,3033.0,3144.0,3221.0,3055.0,3463.0,2740.0,3166.0,2918.0,3182.0
3426.0,3088.0,3224.0,3295.0,3120.0,3543.0,2792.0,3233.0,2975.0,3273.0
3517.0,3175.0,3287.0,3365.0,3190.0,3618.0,2869.0,3319.0,3035.0,3334.0
3595.0,3246.0,3370.0,3439.0,3269.0,3695.0,2945.0,3397.0,3110.0,3415.0
3698.0,3323.0,3424.0,3499.0,3332.0,3765.0,2989.0,3469.0,3191.0,3500.0
3777.0,3394.0,3493.0,3571.0,3408.0,3854.0,3061.0,3557.0,3258.0,3569.0
3861.0,3487.0,3580.0,3661.0,3488.0,3938.0,3128.0,3626.0,3324.0,3641.0
3945.0,3569.0,3659.0,3730.0,3574.0,4019.0,3192.0,3717.0,3402.0,3707.0
4016.0,3648.0,3726.0,3812.0,3656.0,4091.0,3246.0,3804.0,3479.0,3791.0
4113.0,3739.0,3800.0,3910.0,3748.0,4174.0,3321.0,3875.0,3562.0,3861.0
4205.0,3830.0,3894.0,3976.0,3820.0,4254.0,3397.0,3955.0,3631.0,3939.0
4282.0,3892.0,3980.0,4053.0,3903.0,4345.0,3472.0,4025.0,3691.0,4039.0
4359.0,3967.0,4060.0,4154.0,3977.0,4451.0,3526.0,4120.0,3766.0,4125.0
4448.0,4054.0,4144.0,4231.0,4054.0,4552.0,3584.0,4186.0,3826.0,4208.0
4540.0,4133.0,4226.0,4318.0,4130.0,4652.0,3658.0,4277.0,3895.0,4294.0
4620.0,4229.0,4323.0,4395.0,4201.0,4761.0,3731.0,4372.0,3969.0,4382.0
4694.0,4308.0,4400.0,4484.0,4283.0,4844.0,3806.0,4465.0,4047.0,4472.0
4783.0,4391.0,4497.0,4566.0,4358.0,4943.0,3874.0,4541.0,4121.0,4564.0
4882.0,4479.0,4584.0,4647.0,4441.0,5023.0,3966.0,4625.0,4199.0,4662.0
4994.0,4576.0,4692.0,4743.0,4548.0,5121.0,4042.0,4724.0,4264.0,4744.0
5095.0,4672.0,4780.0,4828.0,4638.0,5233.0,4123.0,4802.0,4339.0,4833.0
5197.0,4761.0,4870.0,4932.0,4738.0,5337.0,4208.0,4913.0,4430.0,4928.0
5306.0,4846.0,4975.0,5019.0,4818.0,5453.0,4300.0,5006.0,4517.0,5019.0
5405.0,4929.0,5056.0,5119.0,4894.0,5552.0,4385.0,5107.0,4585.0,5119.0
5507.0,5009.0,5146.0,5207.0,4992.0,5640.0,4478.0,5202.0,4659.0,5242.0
5597.0,5097.0,5251.0,5302.0,5090.0,5747.0,4564.0,5306.0,4748.0,5342.0
5705.0,5190.0,5349.0,5387.0,5194.0,5836.0,4643.0,5395.0,4835.0,5426.0
5796.0,5277.0,5436.0,5490.0,5286.0,5937.0,4744.0,5497.0,4931.0,5528.0
5907.0,5368.0,5529.0,5591.0,5389.0,6058.0,4840.0,5590.0,5010.0,5644.0
6012.0,5478.0,5630.0,5693.0,5459.0,6165.0,4930.0,5680.0,5084.0,5765.0
6107.0,5576.0,5737.0,5792.0,5555.0,6271.0,5020.0,5785.0,5169.0,5859.0
6212.0,5670.0,5838.0,5906.0,5647.0,6375.0,5108.0,5889.0,5261.0,5957.0
6315.0,5777.0,5918.0,6004.0,5739.0,6477.0,5202.0,5995.0,5330.0,6044.0
6430.0,5875.0,6015.0,6098.0,5838.0,6611.0,5303.0,6107.0,5414.0,6156.0
6527.0,5988.0,6132.0,6201.0,5952.0,6709.0,5383.0,6210.0,5529.0,6257.0
6649.0,6099.0,6233.0,6315.0,6072.0,6833.0,5466.0,6302.0,5628.0,6368.0
6763.0,6195.0,6348.0,6434.0,6176.0,6928.0,5562.0,6423.0,5728.0,6482.0
6879.0,6304.0,6462.0,6537.0,6269.0,7060.0,5635.0,6551.0,5820.0,6602.0
6990.0,6438.0,6566.0,6629.0,6378.0,7174.0,5732.0,6669.0,5917.0,6704.0
7110.0,6534.0,6681.0,6738.0,6466.0,7296.0,5811.0,6788.0,6027.0,6818.0
7231.0,6633.0,6781.0,6837.0,6593.0,7402.0,5912.0,6901.0,6134.0,6937.0
7337.0,6732.0,6898.0,6938.0,6712.0,7539.0,6021.0,7007.0,6248.0,7054.0
7460.0,6847.0,7016.0,7072.0,6830.0,7656.0,6135.0,7105.0,6346.0,7162.0
7567.0,6977.0,7143.0,7159.0,6944.0,7776.0,6232.0,7223.0,6452.0,7267.0
7677.0,7089.0,7257.0,7265.0,7054.0,7878.0,6351.0,7341.0,6556.0,7388.0
7805.0,7217.0,7359.0,7380.0,7158.0,8015.0,6452.0,7475.0,6648.0,7514.0
7917.0,7309.0,7469.0,7497.0,7271.0,8124.0,6561.0,7595.0,6756.0,7628.0
8043.0,7429.0,7583.0,7621.0,7370.0,8262.0,6656.0,7715.0,6872.0,7747.0
8163.0,7542.0,7719.0,7735.0,7480.0,8376.0,6763.0,7814.0,6979.0,7854.0
8290.0,7658.0,7850.0,7860.0,7610.0,8501.0,6877.0,7935.0,7071.0,7962.0
8416.0,7769.0,7982.0,7994.0,7725.0,8602.0,6985.0,8038.0,7189.0,8085.0
8516.0,7917.0,8129.0,8083.0,7848.0,8736.0,7086.0,8165.0,7300.0,8182.0
8656.0,8039.0,8244.0,8194.0,7950.0,8852.0,7196.0,8300.0,7423.0,8318.0
8770.0,8164.0,8356.0,8312.0,8067.0,8972.0,7298.0,8432.0,7517.0,8435.0
8897.0,8290.0,8497.0,8430.0,8190.0,9103.0,7410.0,8558.0,7616.0,8571.0
9019.0,8403.0,8615.0,8542.0,8302.0,9244.0,7506.0,8694.0,7731.0,8690.0
9142.0,8543.0,8746.0,8655.0,8417.0,9354.0,7613.0,8826.0,7842.0,8811.0
9276.0,8679.0,8873.0,8764.0,8524.0,9479.0,7744.0,8961.0,7953.0,8928.0
9393.0,8804.0,9014.0,8888.0,8662.0,9612.0,7873.0,9079.0,8064.0,9041.0
9509.0,8923.0,9138.0,9017.0,8787.0,9735.0,7985.0,9195.0,8168.0,9161.0
9634.0,9055.0,9276.0,9170.0,8898.0,9874.0,8101.0,9311.0,8287.0,9282.0
9771.0,9186.0,9432.0,9305.0,9011.0,9990.0,8241.0,9430.0,8404.0,9425.0
9904.0,9325.0,9567.0,9434.0,9124.0,10110.0,8352.0,9573.0,8522.0,9557.0
10038.0,9422.0,9713.0,9563.0,9241.0,10227.0,8489.0,9701.0,8636.0,9685.0
10198.0,9557.0,9838.0,9698.0,9355.0,10354.0,8619.0,9825.0,8751.0,9822.0
10334.0,9693.0,9978.0,9820.0,9467.0,10481.0,8742.0,9942.0,8860.0,9941.0
10470.0,9814.0,10154.0,9949.0,9595.0,10613.0,8878.0,10049.0,8983.0,10075.0
10606.0,9933.0,10282.0,10066.0,9732.0,10756.0,9017.0,10169.0,9113.0,10211.0
10732.0,10076.0,10407.0,10210.0,9861.0,10890.0,9120.0,10282.0,9243.0,10337.0
10856.0,10178.0,10547.0,10352.0,9984.0,11029.0,9248.0,10413.0,9358.0,10478.0
10986.0,10319.0,10675.0,10496.0,10128.0,11150.0,9383.0,10540.0,9491.0,10602.0
11121.0,10448.0,10814.0,10645.0,10253.0,11279.0,9510.0,10669.0,9614.0,10745.0
11261.0,10560.0,10951.0,10765.0,10390.0,11399.0,9651.0,10822.0,9720.0,10873.0
11395.0,10693.0,11071.0,10905.0,10550.0,11533.0,9770.0,10961.0,9817.0,10997.0
11523.0,10827.0,11217.0,11052.0,10693.0,11672.0,9878.0,11096.0,9952.0,11130.0
11672.0,10972.0,11334.0,11186.0,10817.0,11805.0,10006.0,11230.0,10058.0,11266.0
11799.0,11123.0,11457.0,11318.0,10935.0,11947.0,10117.0,11359.0,10177.0,11391.0
11937.0,11264.0,11603.0,11477.0,11060.0,12099.0,10243.0,11502.0,10298.0,11544.0
12067.0,11384.0,11738.0,11610.0,11200.0,12236.0,10360.0,11657.0,10431.0,11685.0
12195.0,11523.0,11873.0,11751.0,11345.0,12377.0,10495.0,11805.0,10570.0,11817.0
12338.0,11657.0,12023.0,11886.0,11457.0,12517.0,10624.0,11932.0,10702.0,11971.0
12459.0,11785.0,12170.0,12018.0,11590.0,12652.0,10754.0,12061.0,10821.0,12108.0
12596.0,11911.0,12310.0,12178.0,11761.0,12793.0,10874.0,12205.0,10959.0,12255.0
12738.0,12061.0,12446.0,12306.0,11894.0,12920.0,11000.0,12348.0,11078.0,12375.0
12856.0,12198.0,12583.0,12464.0,12023.0,13041.0,11121.0,12481.0,11217.0,12501.0
13009.0,12340.0,12724.0,12602.0,12141.0,13188.0,11270.0,12630.0,11341.0,12643.0
13157.0,12479.0,12864.0,12739.0,12275.0,13332.0,11403.0,12755.0,11481.0,12776.0
13295.0,12645.0,13004.0,12868.0,12428.0,13479.0,11530.0,12901.0,11602.0,12914.0
13439.0,12781.0,13153.0,13021.0,12558.0,13621.0,11676.0,13043.0,11727.0,13064.0
13603.0,12912.0,13326.0,13169.0,12693.0,13755.0,11812.0,13187.0,11871.0,13206.0
13749.0,13042.0,13455.0,13310.0,12823.0,13890.0,11950.0,13322.0,11992.0,13330.0
13893.0,13171.0,13585.0,13439.0,12963.0,14031.0,12084.0,13462.0,12104.0,13461.0
14054.0,13311.0,13735.0,13568.0,13107.0,14182.0,12224.0,13605.0,12253.0,13616.0
14210.0,13446.0,13870.0,13735.0,13244.0,14336.0,12342.0,13742.0,12395.0,13769.0
14354.0,13597.0,14009.0,13893.0,13399.0,14486.0,12494.0,13869.0,12549.0,13928.0
14510.0,13721.0,14161.0,14038.0,13532.0,14633.0,12654.0,13991.0,12678.0,14096.0
14645.0,13884.0,14306.0,14178.0,13670.0,14782.0,12780.0,14120.0,12811.0,14257.0
14799.0,14016.0,14463.0,14298.0,13815.0,14929.0,12889.0,14254.0,12956.0,14389.0
14963.0,14145.0,14623.0,14458.0,13962.0,15056.0,13027.0,14405.0,13109.0,14529.0
15119.0,14297.0,14765.0,14602.0,14113.0,15198.0,13159.0,14551.0,13251.0,14670.0
15279.0,14445.0,14934.0,14754.0,14257.0,15316.0,13291.0,14682.0,13408.0,14823.0
15453.0,14596.0,15094.0,14890.0,14419.0,15458.0,13417.0,14813.0,13553.0,14961.0
15594.0,14734.0,15241.0,15038.0,14572.0,15596.0,13555.0,14947.0,13698.0,15099.0
15748.0,14855.0,15404.0,15177.0,14712.0,15732.0,13673.0,15068.0,13823.0,15246.0
15905.0,15002.0,15542.0,15327.0,14870.0,15878.0,13833.0,15203.0,13961.0,15376.0
16040.0,15120.0,15674.0,15482.0,14998.0,16025.0,13958.0,15357.0,14108.0,15536.0
16192.0,15250.0,15800.0,15630.0,15141.0,16172.0,14081.0,15496.0,14261.0,15710.0
16327.0,15395.0,15935.0,15776.0,15272.0,16344.0,14211.0,15644.0,14388.0,15843.0
16474.0,15539.0,16065.0,15906.0,15406.0,16470.0,14351.0,15791.0,14517.0,15994.0
16643.0,15669.0,16207.0,16060.0,15548.0,16639.0,14505.0,15925.0,14656.0,16152.0
16789.0,15818.0,16362.0,16227.0,15672.0,16786.0,14637.0,16062.0,14801.0,16323.0
16933.0,15959.0,16505.0,16381.0,15818.0,16947.0,14800.0,16195.0,14927.0,16475.0
17097.0,16091.0,16629.0,16522.0,15953.0,17074.0,14938.0,16334.0,15060.0,16618.0
17243.0,16251.0,16771.0,16663.0,16115.0,17210.0,15094.0,16481.0,15205.0,16743.0
17371.0,16412.0,16921.0,16803.0,16238.0,17353.0,15237.0,16638.0,15337.0,16908.0
17535.0,16541.0,17080.0,16949.0,16374.0,17509.0,15372.0,16762.0,15477.0,17069.0
17663.0,16654.0,17219.0,17103.0,16529.0,17650.0,15522.0,16925.0,15639.0,17210.0
17815.0,16813.0,17369.0,17230.0,16674.0,17810.0,15657.0,17069.0,15800.0,17371.0
17959.0,16946.0,17532.0,17355.0,16812.0,17970.0,15810.0,17213.0,15935.0,17512.0
18100.0,17101.0,17674.0,17492.0,16953.0,18120.0,15955.0,17355.0,16064.0,17661.0
18248.0,17252.0,17831.0,17646.0,17077.0,18274.0,16115.0,17469.0,16196.0,17811.0
18392.0,17405.0,17991.0,17795.0,17219.0,18416.0,16261.0,17588.0,16334.0,17950.0
18536.0,17538.0,18155.0,17932.0,17337.0,18580.0,16408.0,17730.0,16462.0,18090.0
18716.0,17681.0,18314.0,18083.0,17449.0,18723.0,16534.0,17872.0,16601.0,18220.0
18838.0,17812.0,18457.0,18204.0,17591.0,18890.0,16672.0,18003.0,16723.0,18369.0
18985.0,17961.0,18612.0,18324.0,17736.0,19020.0,16838.0,18150.0,16848.0,18516.0
19109.0,18094.0,18768.0,18486.0,17863.0,19154.0,16978.0,18279.0,16970.0,18657.0
19261.0,18250.0,18908.0,18627.0,18007.0,19294.0,17105.0,18430.0,17104.0,18795.0
19403.0,18406.0,19076.0,18779.0,18162.0,19448.0,17251.0,18569.0,17252.0,18955.0
19551.0,18536.0,19237.0,18918.0,18307.0,19588.0,17393.0,18728.0,17404.0,19105.0
19702.0,18689.0,19411.0,19056.0,18453.0,19736.0,17521.0,18893.0,17537.0,19252.0
19823.0,18848.0,19583.0,19199.0,18593.0,19894.0,17658.0,19012.0,17671.0,19405.0
19967.0,19003.0,19725.0,19323.0,18744.0,20051.0,17796.0,19148.0,17828.0,19538.0
20123.0,19118.0,19899.0,19479.0,18874.0,20182.0,17907.0,19276.0,17968.0,19695.0
20275.0,19285.0,20042.0,19619.0,19003.0,20316.0,18042.0,19433.0,18119.0,19839.0
20409.0,19401.0,20202.0,19737.0,19150.0,20473.0,18194.0,19587.0,18278.0,19995.0
20542.0,19555.0,20372.0,19878.0,19299.0,20622.0,18348.0,19723.0,18424.0,20178.0
20699.0,19688.0,20537.0,20034.0,19443.0,20768.0,18490.0,19879.0,18560.0,20325.0
20832.0,19842.0,20693.0,20191.0,19606.0,20933.0,18618.0,20019.0,18688.0,20478.0
20960.0,19989.0,20823.0,20324.0,19761.0,21081.0,18770.0,20158.0,18844.0,20622.0
21106.0,20149.0,20993.0,20466.0,19907.0,21243.0,18928.0,20319.0,19000.0,20766.0
21274.0,20279.0,21162.0,20617.0,20053.0,21382.0,19093.0,20446.0,19143.0,20920.0
21421.0,20407.0,21298.0,20738.0,20188.0,21529.0,19258.0,20595.0,19277.0,21081.0
21579.0,20574.0,21433.0,20894.0,20323.0,21671.0,19415.0,20727.0,19418.0,21228.0
21724.0,20716.0,21592.0,21050.0,20468.0,21813.0,19571.0,20863.0,19563.0,21366.0
21878.0,20853.0,21752.0,21178.0,20611.0,21967.0,19696.0,21019.0,19688.0,21500.0
22029.0,20995.0,21909.0,21317.0,20741.0,22143.0,19828.0,21156.0,19818.0,21651.0
22171.0,21136.0,22045.0,21462.0,20914.0,22294.0,19987.0,21307.0,19950.0,21797.0
22331.0,21297.0,22199.0,21595.0,21044.0,22452.0,20141.0,21444.0,20103.0,21934.0
22480.0,21454.0,22331.0,21725.0,21196.0,22591.0,20278.0,21604.0,20258.0,22079.0
22634.0,21617.0,22489.0,21869.0,21332.0,22707.0,20419.0,21740.0,20399.0,22228.0
22783.0,21748.0,22653.0,21988.0,21468.0,22847.0,20563.0,21877.0,20533.0,22371.0
22934.0,21885.0,22824.0,22116.0,21619.0,23002.0,20710.0,22019.0,20658.0,22512.0
23080.0,22026.0,22968.0,22249.0,21748.0,23141.0,20841.0,22158.0,20813.0,22677.0
23212.0,22174.0,23109.0,22392.0,21881.0,23293.0,21003.0,22304.0,20964.0,22815.0
23335.0,22338.0,23262.0,22537.0,22055.0,23424.0,21152.0,22455.0,21125.0,22955.0
23475.0,22505.0,23399.0,22710.0,22213.0,23577.0,21290.0,22603.0,21268.0,23088.0
23605.0,22659.0,23548.0,22862.0,22355.0,23704.0,21416.0,22755.0,21395.0,23222.0
23749.0,22795.0,23684.0,23007.0,22488.0,23840.0,21551.0,22905.0,21549.0,23369.0
23891.0,22926.0,23811.0,23177.0,22645.0,23991.0,21706.0,23038.0,21670.0,23513.0
24039.0,23037.0,23969.0,23328.0,22795.0,24137.0,21820.0,23185.0,21807.0,23646.0
24181.0,23176.0,24120.0,23483.0,22950.0,24254.0,21940.0,23329.0,21967.0,23800.0
24330.0,23318.0,24255.0,23618.0,23096.0,24405.0,22106.0,23465.0,22104.0,23958.0
24476.0,23461.0,24391.0,23756.0,23247.0,24537.0,22265.0,23600.0,22226.0,24097.0
24608.0,23596.0,24530.0,23902.0,23402.0,24693.0,22410.0,23724.0,22386.0,24271.0
24747.0,23739.0,24671.0,24039.0,23554.0,24816.0,22567.0,23860.0,22549.0,24420.0
24895.0,23866.0,24806.0,24194.0,23687.0,24957.0,22694.0,24004.0,22680.0,24548.0
25039.0,24002.0,24952.0,24334.0,23841.0,25103.0,22834.0,24141.0,22826.0,24679.0
25177.0,24150.0,25082.0,24499.0,23961.0,25247.0,22959.0,24285.0,22960.0,24826.0
25314.0,24307.0,25222.0,24661.0,24108.0,25394.0,23115.0,24419.0,23080.0,24976.0
25457.0,24459.0,25380.0,24818.0,24265.0,25528.0,23265.0,24556.0,23243.0,25119.0
25626.0,24610.0,25516.0,24965.0,24410.0,25676.0,23413.0,24686.0,23395.0,25267.0
25753.0,24732.0,25643.0,25108.0,24553.0,25843.0,23569.0,24817.0,23544.0,25402.0
25884.0,24873.0,25781.0,25270.0,24690.0,25997.0,23712.0,24938.0,23688.0,25559.0
26029.0,25015.0,25925.0,25439.0,24826.0,26132.0,23859.0,25081.0,23816.0,25719.0
26170.0,25161.0,26054.0,25610.0,24968.0,26278.0,23988.0,25220.0,23946.0,25862.0
26311.0,25307.0,26201.0,25749.0,25107.0,26431.0,24139.0,25349.0,24110.0,26002.0
26457.0,25464.0,26343.0,25880.0,25245.0,26566.0,24263.0,25487.0,24244.0,26163.0
26589.0,25587.0,26487.0,26019.0,25394.0,26696.0,24403.0,25626.0,24380.0,26318.0
26743.0,25743.0,26638.0,26169.0,25555.0,26849.0,24550.0,25764.0,24491.0,26463.0
26875.0,25858.0,26778.0,26322.0,25708.0,26991.0,24689.0,25890.0,24622.0,26601.0
27025.0,25973.0,26912.0,26452.0,25844.0,27111.0,24817.0,26044.0,24764.0,26742.0
27165.0,26105.0,27055.0,26592.0,25999.0,27249.0,24952.0,26181.0,24885.0,26898.0
27282.0,26226.0,27190.0,26730.0,26133.0,27372.0,25089.0,26325.0,25032.0,27045.0
27405.0,26351.0,27308.0,26878.0,26281.0,27498.0,25199.0,26471.0,25163.0,27172.0
27539.0,26500.0,27440.0,27003.0,26443.0,27626.0,25348.0,26602.0,25308.0,27311.0
27679.0,26623.0,27580.0,27148.0,26594.0,27758.0,25453.0,26727.0,25450.0,27446.0
27824.0,26763.0,27717.0,27298.0,26715.0,27891.0,25595.0,26866.0,25597.0,27591.0
27969.0,26905.0,27830.0,27452.0,26848.0,28027.0,25735.0,26970.0,25722.0,27731.0
28095.0,27037.0,27967.0,27590.0,26965.0,28152.0,25854.0,27097.0,25873.0,27864.0
28237.0,27175.0,28093.0,27741.0,27081.0,28290.0,25991.0,27232.0,26015.0,27964.0
