x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
492.0,610.0,511.0,526.0,502.0,549.0,567.0,487.0,533.0,538.0
508.0,631.0,526.0,543.0,520.0,570.0,594.0,514.0,555.0,557.0
520.0,666.0,544.0,558.0,545.0,593.0,621.0,537.0,585.0,568.0
540.0,691.0,561.0,579.0,564.0,620.0,638.0,561.0,608.0,591.0
560.0,713.0,583.0,600.0,590.0,640.0,662.0,595.0,636.0,609.0
592.0,737.0,607.0,626.0,610.0,667.0,689.0,611.0,658.0,629.0
613.0,765.0,628.0,645.0,643.0,690.0,722.0,639.0,678.0,658.0
634.0,790.0,654.0,668.0,666.0,713.0,743.0,653.0,712.0,684.0
650.0,807.0,674.0,694.0,697.0,744.0,771.0,680.0,740.0,713.0
677.0,831.0,696.0,718.0,723.0,765.0,801.0,705.0,765.0,735.0
698.0,865.0,716.0,733.0,742.0,789.0,818.0,726.0,789.0,754.0
726.0,911.0,741.0,769.0,773.0,818.0,854.0,745.0,822.0,774.0
749.0,936.0,770.0,801.0,803.0,841.0,879.0,759.0,849.0,797.0
773.0,975.0,792.0,823.0,827.0,855.0,911.0,788.0,882.0,821.0
796.0,1003.0,815.0,849.0,862.0,891.0,946.0,806.0,916.0,846.0
818.0,1036.0,845.0,881.0,885.0,913.0,986.0,833.0,943.0,873.0
837.0,1067.0,881.0,920.0,918.0,938.0,1026.0,860.0,972.0,895.0
864.0,1103.0,912.0,943.0,947.0,973.0,1071.0,887.0,1000.0,923.0
888.0,1152.0,945.0,974.0,985.0,995.0,1112.0,916.0,1032.0,950.0
924.0,1179.0,972.0,1000.0,1023.0,1024.0,1149.0,945.0,1073.0,979.0
950.0,1218.0,1002.0,1032.0,1048.0,1053.0,1185.0,968.0,1113.0,1008.0
982.0,1249.0,1026.0,1064.0,1073.0,1085.0,1220.0,996.0,1142.0,1036.0
1007.0,1280.0,1058.0,1088.0,1116.0,1112.0,1270.0,1029.0,1178.0,1060.0
1030.0,1324.0,1102.0,1114.0,1145.0,1156.0,1318.0,1049.0,1209.0,1097.0
1065.0,1366.0,1141.0,1140.0,1178.0,1202.0,1357.0,1094.0,1231.0,1129.0
1096.0,1413.0,1177.0,1170.0,1213.0,1235.0,1400.0,1125.0,1283.0,1154.0
1130.0,1442.0,1221.0,1198.0,1245.0,1278.0,1446.0,1157.0,1319.0,1192.0
1167.0,1481.0,1257.0,1234.0,1286.0,1319.0,1495.0,1186.0,1357.0,1221.0
1209.0,1531.0,1287.0,1263.0,1316.0,1367.0,1545.0,1214.0,1400.0,1265.0
1248.0,1572.0,1324.0,1294.0,1361.0,1418.0,1582.0,1256.0,1439.0,1312.0
1282.0,1607.0,1369.0,1324.0,1395.0,1465.0,1631.0,1292.0,1478.0,1348.0
1323.0,1648.0,1403.0,1362.0,1439.0,1507.0,1676.0,1327.0,1533.0,1396.0
1373.0,1693.0,1441.0,1396.0,1486.0,1551.0,1717.0,1365.0,1591.0,1443.0
1407.0,1721.0,1468.0,1439.0,1526.0,1598.0,1752.0,1404.0,1640.0,1488.0
1439.0,1780.0,1512.0,1479.0,1571.0,1635.0,1800.0,1457.0,1687.0,1529.0
1485.0,1820.0,1548.0,1520.0,1629.0,1674.0,1849.0,1505.0,1751.0,1564.0
1523.0,1871.0,1598.0,1558.0,1673.0,1720.0,1902.0,1548.0,1817.0,1610.0
1553.0,1921.0,1640.0,1602.0,1722.0,1762.0,1952.0,1593.0,1866.0,1657.0
1602.0,1969.0,1674.0,1640.0,1768.0,1812.0,1998.0,1640.0,1922.0,1698.0
1647.0,2017.0,1725.0,1680.0,1818.0,1844.0,2046.0,1675.0,1985.0,1743.0
1684.0,2073.0,1769.0,1722.0,1868.0,1900.0,2103.0,1729.0,2047.0,1803.0
1725.0,2142.0,1825.0,1772.0,1910.0,1947.0,2167.0,1760.0,2111.0,1856.0
1771.0,2202.0,1873.0,1825.0,1963.0,1997.0,2216.0,1797.0,2161.0,1901.0
1826.0,2266.0,1912.0,1869.0,2003.0,2056.0,2271.0,1845.0,2214.0,1949.0
1878.0,2324.0,1961.0,1910.0,2056.0,2116.0,2335.0,1899.0,2277.0,1993.0
1920.0,2384.0,2015.0,1961.0,2121.0,2166.0,2395.0,1938.0,2338.0,2035.0
1968.0,2452.0,2079.0,2021.0,2168.0,2225.0,2462.0,1990.0,2407.0,2091.0
2024.0,2503.0,2142.0,2070.0,2221.0,2274.0,2521.0,2045.0,2493.0,2137.0
2081.0,2567.0,2196.0,2130.0,2273.0,2346.0,2579.0,2091.0,2543.0,2194.0
2128.0,2633.0,2243.0,2187.0,2340.0,2390.0,2640.0,2155.0,2607.0,2241.0
2190.0,2704.0,2304.0,2237.0,2407.0,2454.0,2709.0,2209.0,2671.0,2286.0
2233.0,2755.0,2360.0,2298.0,2471.0,2511.0,2784.0,2259.0,2741.0,2341.0
2282.0,2834.0,2417.0,2352.0,2527.0,2590.0,2853.0,2317.0,2794.0,2400.0
2338.0,2906.0,2488.0,2423.0,2583.0,2654.0,2922.0,2379.0,2846.0,2466.0
2402.0,2974.0,2545.0,2485.0,2659.0,2702.0,2995.0,2446.0,2920.0,2530.0
2456.0,3030.0,2606.0,2534.0,2722.0,2772.0,3072.0,2503.0,2995.0,2589.0
2506.0,3096.0,2664.0,2611.0,2789.0,2842.0,3140.0,2561.0,3076.0,2665.0
2567.0,3162.0,2741.0,2681.0,2847.0,2904.0,3218.0,2623.0,3164.0,2731.0
2624.0,3222.0,2801.0,2752.0,2900.0,2976.0,3289.0,2681.0,3229.0,2782.0
2692.0,3295.0,2868.0,2810.0,2969.0,3049.0,3360.0,2743.0,3310.0,2855.0
2762.0,3363.0,2941.0,2878.0,3047.0,3114.0,3445.0,2807.0,3384.0,2925.0
2836.0,3442.0,3017.0,2947.0,3120.0,3192.0,3530.0,2869.0,3471.0,3001.0
2910.0,3521.0,3091.0,3016.0,3193.0,3270.0,3624.0,2929.0,3558.0,3058.0
2980.0,3621.0,3167.0,3082.0,3265.0,3358.0,3697.0,3012.0,3632.0,3138.0
3062.0,3714.0,3240.0,3145.0,3341.0,3423.0,3786.0,3073.0,3723.0,3206.0
3135.0,3788.0,3313.0,3226.0,3412.0,3496.0,3873.0,3134.0,3814.0,3271.0
3204.0,3855.0,3385.0,3298.0,3480.0,3569.0,3968.0,3216.0,3892.0,3341.0
3278.0,3945.0,3465.0,3378.0,3549.0,3639.0,4052.0,3302.0,3980.0,3418.0
3340.0,4031.0,3539.0,3432.0,3624.0,3734.0,4137.0,3380.0,4065.0,3495.0
3407.0,4111.0,3620.0,3501.0,3724.0,3824.0,4237.0,3457.0,4136.0,3579.0
3481.0,4183.0,3695.0,3562.0,3811.0,3911.0,4320.0,3531.0,4210.0,3640.0
3555.0,4258.0,3772.0,3632.0,3890.0,3988.0,4406.0,3609.0,4303.0,3732.0
3649.0,4337.0,3850.0,3704.0,3977.0,4066.0,4520.0,3688.0,4403.0,3826.0
3714.0,4413.0,3940.0,3777.0,4053.0,4145.0,4607.0,3752.0,4490.0,3904.0
3788.0,4499.0,4020.0,3862.0,4135.0,4224.0,4699.0,3824.0,4585.0,3982.0
3872.0,4580.0,4097.0,3939.0,4223.0,4307.0,4787.0,3922.0,4678.0,4046.0
3947.0,4661.0,4165.0,4009.0,4315.0,4397.0,4878.0,4020.0,4778.0,4127.0
4039.0,4763.0,4253.0,4087.0,4401.0,4481.0,4991.0,4121.0,4871.0,4212.0
4127.0,4855.0,4356.0,4173.0,4508.0,4566.0,5092.0,4196.0,4972.0,4290.0
4209.0,4951.0,4448.0,4253.0,4594.0,4661.0,5192.0,4281.0,5063.0,4385.0
4290.0,5041.0,4542.0,4325.0,4680.0,4744.0,5301.0,4364.0,5146.0,4483.0
4389.0,5129.0,4624.0,4404.0,4771.0,4826.0,5404.0,4454.0,5254.0,4569.0
4475.0,5228.0,4722.0,4483.0,4863.0,4924.0,5516.0,4545.0,5337.0,4661.0
4570.0,5317.0,4799.0,4564.0,4954.0,5000.0,5614.0,4637.0,5452.0,4751.0
4651.0,5431.0,4896.0,4660.0,5058.0,5082.0,5725.0,4721.0,5551.0,4863.0
4737.0,5541.0,4989.0,4766.0,5158.0,5169.0,5837.0,4815.0,5661.0,4951.0
4829.0,5634.0,5083.0,4840.0,5255.0,5276.0,5956.0,4895.0,5765.0,5045.0
4925.0,5727.0,5161.0,4951.0,5352.0,5370.0,6057.0,5000.0,5899.0,5154.0
5017.0,5815.0,5255.0,5047.0,5454.0,5460.0,6166.0,5102.0,5997.0,5249.0
5121.0,5927.0,5341.0,5132.0,5555.0,5552.0,6268.0,5190.0,6124.0,5360.0
5211.0,6022.0,5427.0,5234.0,5665.0,5639.0,6369.0,5295.0,6227.0,5449.0
5293.0,6118.0,5512.0,5315.0,5772.0,5749.0,6488.0,5389.0,6350.0,5555.0
5378.0,6206.0,5610.0,5407.0,5880.0,5828.0,6581.0,5508.0,6454.0,5676.0
5473.0,6324.0,5704.0,5519.0,5989.0,5916.0,6693.0,5597.0,6575.0,5778.0
5571.0,6430.0,5800.0,5613.0,6085.0,6008.0,6817.0,5712.0,6691.0,5894.0
5648.0,6532.0,5903.0,5698.0,6184.0,6096.0,6924.0,5802.0,6793.0,5991.0
5755.0,6636.0,6021.0,5789.0,6280.0,6197.0,7039.0,5888.0,6918.0,6076.0
5858.0,6739.0,6138.0,5890.0,6375.0,6295.0,7155.0,5987.0,7052.0,6187.0
5955.0,6821.0,6222.0,5963.0,6470.0,6397.0,7287.0,6090.0,7163.0,6290.0
6056.0,6946.0,6348.0,6039.0,6588.0,6502.0,7398.0,6183.0,7284.0,6393.0
6166.0,7041.0,6439.0,6149.0,6693.0,6614.0,7526.0,6298.0,7406.0,6508.0
6266.0,7157.0,6535.0,6253.0,6810.0,6723.0,7644.0,6413.0,7532.0,6617.0
6379.0,7277.0,6640.0,6352.0,6921.0,6826.0,7740.0,6497.0,7649.0,6727.0
6481.0,7395.0,6752.0,6443.0,7030.0,6914.0,7850.0,6594.0,7750.0,6847.0
6596.0,7496.0,6849.0,6553.0,7152.0,7044.0,7963.0,6683.0,7854.0,6959.0
6695.0,7626.0,6985.0,6638.0,7259.0,7169.0,8097.0,6781.0,7983.0,7078.0
6806.0,7736.0,7081.0,6767.0,7349.0,7276.0,8214.0,6867.0,8122.0,7207.0
6923.0,7846.0,7178.0,6870.0,7468.0,7384.0,8325.0,6983.0,8242.0,7307.0
7045.0,7967.0,7304.0,6995.0,7591.0,7491.0,8466.0,7095.0,8370.0,7408.0
7138.0,8082.0,7410.0,7102.0,7696.0,7604.0,8574.0,7198.0,8493.0,7537.0
7237.0,8180.0,7541.0,7221.0,7803.0,7744.0,8710.0,7297.0,8616.0,7657.0
7332.0,8301.0,7660.0,7347.0,7912.0,7864.0,8847.0,7403.0,8741.0,7788.0
7437.0,8420.0,7779.0,7470.0,8041.0,7973.0,9004.0,7525.0,8880.0,7899.0
7549.0,8557.0,7897.0,7593.0,8166.0,8088.0,9137.0,7631.0,9026.0,8022.0
7669.0,8681.0,8009.0,7689.0,8290.0,8211.0,9266.0,7758.0,9157.0,8151.0
7779.0,8816.0,8129.0,7816.0,8416.0,8345.0,9380.0,7875.0,9297.0,8266.0
7905.0,8934.0,8250.0,7916.0,8518.0,8461.0,9511.0,7999.0,9422.0,8364.0
8023.0,9046.0,8379.0,8042.0,8626.0,8576.0,9653.0,8112.0,9554.0,8475.0
8156.0,9159.0,8507.0,8165.0,8747.0,8705.0,9787.0,8235.0,9669.0,8605.0
8278.0,9285.0,8647.0,8285.0,8875.0,8816.0,9913.0,8383.0,9804.0,8722.0
8389.0,9405.0,8775.0,8385.0,9001.0,8945.0,10026.0,8508.0,9947.0,8858.0
8516.0,9522.0,8900.0,8491.0,9117.0,9076.0,10170.0,8612.0,10079.0,8992.0
8634.0,9638.0,9010.0,8611.0,9244.0,9220.0,10301.0,8730.0,10204.0,9153.0
8748.0,9761.0,9155.0,8740.0,9355.0,9331.0,10430.0,8850.0,10352.0,9288.0
8856.0,9901.0,9264.0,8870.0,9499.0,9436.0,10577.0,8968.0,10487.0,9394.0
8960.0,10031.0,9403.0,8984.0,9631.0,9550.0,10714.0,9099.0,10632.0,9515.0
9102.0,10155.0,9514.0,9113.0,9762.0,9686.0,10843.0,9214.0,10760.0,9627.0
9226.0,10289.0,9623.0,9223.0,9881.0,9821.0,10967.0,9339.0,10909.0,9746.0
9358.0,10414.0,9729.0,9342.0,10008.0,9943.0,11102.0,9453.0,11050.0,9882.0
9486.0,10561.0,9857.0,9455.0,10128.0,10073.0,11255.0,9582.0,11192.0,10018.0
9625.0,10697.0,10013.0,9599.0,10267.0,10192.0,11400.0,9719.0,11314.0,10149.0
9747.0,10818.0,10149.0,9720.0,10390.0,10326.0,11521.0,9839.0,11458.0,10288.0
9854.0,10959.0,10254.0,9829.0,10534.0,10458.0,11652.0,9964.0,11605.0,10419.0
9989.0,11125.0,10384.0,9938.0,10663.0,10583.0,11804.0,10089.0,11761.0,10580.0
10113.0,11270.0,10527.0,10055.0,10819.0,10713.0,11964.0,10225.0,11931.0,10703.0
10254.0,11394.0,10659.0,10152.0,10965.0,10833.0,12097.0,10340.0,12067.0,10848.0
10395.0,11527.0,10788.0,10267.0,11101.0,10970.0,12237.0,10468.0,12198.0,10996.0
10521.0,11648.0,10914.0,10393.0,11226.0,11112.0,12374.0,10582.0,12352.0,11131.0
10634.0,11780.0,11040.0,10517.0,11355.0,11235.0,12509.0,10692.0,12506.0,11275.0
10767.0,11888.0,11171.0,10629.0,11480.0,11361.0,12666.0,10821.0,12639.0,11419.0
10884.0,12035.0,11303.0,10756.0,11612.0,11500.0,12789.0,10958.0,12803.0,11559.0
11004.0,12154.0,11433.0,10891.0,11751.0,11643.0,12942.0,11101.0,12949.0,11710.0
11157.0,12284.0,11559.0,11011.0,11873.0,11756.0,13094.0,11233.0,13092.0,11829.0
11292.0,12390.0,11682.0,11147.0,12031.0,11878.0,13249.0,11359.0,13228.0,11972.0
11412.0,12524.0,11834.0,11283.0,12170.0,12025.0,13381.0,11478.0,13361.0,12129.0
11542.0,12659.0,11994.0,11421.0,12307.0,12166.0,13508.0,11632.0,13519.0,12267.0
11683.0,12796.0,12127.0,11545.0,12469.0,12292.0,13646.0,11761.0,13660.0,12414.0
11828.0,12934.0,12268.0,11684.0,12601.0,12431.0,13803.0,11896.0,13818.0,12571.0
11955.0,13057.0,12408.0,11836.0,12749.0,12554.0,13939.0,12047.0,13943.0,12720.0
12090.0,13199.0,12544.0,11963.0,12887.0,12710.0,14083.0,12195.0,14094.0,12841.0
12222.0,13359.0,12686.0,12111.0,13028.0,12852.0,14239.0,12324.0,14231.0,12973.0
12357.0,13495.0,12819.0,12256.0,13150.0,12974.0,14385.0,12461.0,14386.0,13138.0
12479.0,13623.0,12978.0,12400.0,13285.0,13124.0,14542.0,12616.0,14539.0,13277.0
12606.0,13741.0,13110.0,12526.0,13423.0,13267.0,14678.0,12735.0,14680.0,13412.0
12741.0,13868.0,13250.0,12662.0,13574.0,13411.0,14824.0,12885.0,14839.0,13543.0
12893.0,14006.0,13390.0,12804.0,13726.0,13570.0,14978.0,13021.0,14989.0,13710.0
13029.0,14144.0,13529.0,12927.0,13870.0,13688.0,15128.0,13156.0,15143.0,13851.0
13171.0,14277.0,13653.0,13085.0,14019.0,13834.0,15273.0,13316.0,15305.0,14010.0
13306.0,14422.0,13806.0,13220.0,14175.0,13958.0,15427.0,13451.0,15446.0,14171.0
13438.0,14558.0,13948.0,13346.0,14324.0,14087.0,15591.0,13594.0,15605.0,14319.0
13596.0,14684.0,14088.0,13492.0,14472.0,14230.0,15740.0,13741.0,15768.0,14466.0
13733.0,14816.0,14235.0,13647.0,14626.0,14365.0,15890.0,13898.0,15906.0,14616.0
13867.0,14961.0,14395.0,13781.0,14786.0,14507.0,16057.0,14030.0,16082.0,14752.0
14001.0,15092.0,14521.0,13915.0,14917.0,14667.0,16189.0,14163.0,16212.0,14896.0
14136.0,15264.0,14678.0,14066.0,15080.0,14798.0,16346.0,14319.0,16370.0,15042.0
14280.0,15423.0,14809.0,14218.0,15207.0,14948.0,16513.0,14463.0,16536.0,15192.0
14414.0,15569.0,14961.0,14364.0,15361.0,15102.0,16674.0,14607.0,16689.0,15342.0
14558.0,15733.0,15086.0,14499.0,15507.0,15256.0,16814.0,14739.0,16857.0,15490.0
14679.0,15862.0,15246.0,14629.0,15671.0,15417.0,16954.0,14873.0,17010.0,15634.0
14826.0,15996.0,15396.0,14766.0,15810.0,15544.0,17084.0,15009.0,17170.0,15795.0
14990.0,16141.0,15530.0,14907.0,15982.0,15693.0,17219.0,15152.0,17350.0,15938.0
15122.0,16274.0,15678.0,15066.0,16151.0,15833.0,17355.0,15298.0,17503.0,16095.0
15280.0,16413.0,15825.0,15214.0,16275.0,15954.0,17510.0,15426.0,17668.0,16235.0
15441.0,16575.0,15966.0,15357.0,16432.0,16084.0,17675.0,15585.0,17810.0,16386.0
15573.0,16729.0,16114.0,15501.0,16572.0,16218.0,17824.0,15725.0,17969.0,16518.0
15698.0,16905.0,16279.0,15649.0,16728.0,16331.0,18003.0,15849.0,18138.0,16696.0
15851.0,17052.0,16415.0,15775.0,16880.0,16455.0,18147.0,16010.0,18310.0,16829.0
15986.0,17189.0,16574.0,15923.0,17047.0,16600.0,18299.0,16156.0,18472.0,16964.0
16125.0,17313.0,16723.0,16043.0,17199.0,16742.0,18448.0,16300.0,18648.0,17101.0
16270.0,17433.0,16866.0,16184.0,17369.0,16899.0,18581.0,16424.0,18804.0,17243.0
16426.0,17561.0,17032.0,16344.0,17520.0,17039.0,18743.0,16577.0,18964.0,17395.0
16587.0,17723.0,17163.0,16471.0,17679.0,17184.0,18904.0,16743.0,19120.0,17540.0
16736.0,17876.0,17316.0,16615.0,17825.0,17338.0,19053.0,16892.0,19298.0,17695.0
16874.0,18016.0,17448.0,16777.0,17971.0,17479.0,19206.0,17026.0,19436.0,17865.0
17001.0,18160.0,17579.0,16936.0,18138.0,17612.0,19344.0,17170.0,19605.0,18018.0
17148.0,18311.0,17729.0,17085.0,18270.0,17759.0,19506.0,17316.0,19772.0,18156.0
17297.0,18455.0,17865.0,17231.0,18425.0,17911.0,19674.0,17491.0,19930.0,18310.0
17429.0,18593.0,18019.0,17375.0,18588.0,18048.0,19841.0,17630.0,20084.0,18451.0
17589.0,18765.0,18159.0,17528.0,18728.0,18229.0,19996.0,17776.0,20223.0,18593.0
17713.0,18913.0,18306.0,17666.0,18877.0,18370.0,20176.0,17918.0,20391.0,18728.0
17845.0,19062.0,18447.0,17799.0,19026.0,18527.0,20328.0,18069.0,20550.0,18874.0
18016.0,19197.0,18578.0,17943.0,19178.0,18666.0,20484.0,18229.0,20690.0,19032.0
18160.0,19355.0,18724.0,18082.0,19304.0,18819.0,20629.0,18405.0,20835.0,19171.0
18298.0,19498.0,18862.0,18229.0,19442.0,18962.0,20786.0,18533.0,20984.0,19327.0
18446.0,19631.0,19001.0,18369.0,19583.0,19096.0,20932.0,18686.0,21144.0,19479.0
18611.0,19785.0,19151.0,18512.0,19708.0,19246.0,21069.0,18821.0,21286.0,19639.0
18762.0,19914.0,19307.0,18661.0,19873.0,19384.0,21245.0,18985.0,21444.0,19787.0
18913.0,20061.0,19449.0,18796.0,20042.0,19540.0,21401.0,19147.0,21604.0,19954.0
19049.0,20204.0,19599.0,18931.0,20192.0,19678.0,21551.0,19294.0,21780.0,20096.0
19195.0,20334.0,19753.0,19094.0,20335.0,19832.0,21709.0,19438.0,21940.0,20229.0
19349.0,20499.0,19919.0,19238.0,20475.0,20000.0,21865.0,19571.0,22094.0,20390.0
19492.0,20642.0,20082.0,19374.0,20629.0,20153.0,22009.0,19721.0,22240.0,20522.0
19635.0,20814.0,20252.0,19519.0,20781.0,20287.0,22179.0,19876.0,22395.0,20665.0
19791.0,20970.0,20394.0,19654.0,20929.0,20446.0,22336.0,20017.0,22552.0,20810.0
19948.0,21107.0,20545.0,19802.0,21062.0,20601.0,22480.0,20167.0,22713.0,20958.0
20105.0,21264.0,20705.0,19972.0,21191.0,20749.0,22621.0,20317.0,22871.0,21106.0
20241.0,21402.0,20842.0,20096.0,21335.0,20906.0,22764.0,20459.0,23008.0,21272.0
20407.0,21551.0,20981.0,20243.0,21491.0,21065.0,22897.0,20605.0,23169.0,21438.0
20538.0,21707.0,21128.0,20380.0,21656.0,21197.0,23019.0,20768.0,23331.0,21567.0
20678.0,21859.0,21280.0,20516.0,21800.0,21329.0,23168.0,20902.0,23493.0,21703.0
20812.0,21978.0,21406.0,20660.0,21935.0,21468.0,23318.0,21033.0,23650.0,21861.0
20973.0,22130.0,21556.0,20794.0,22094.0,21627.0,23490.0,21168.0,23818.0,22016.0
21136.0,22288.0,21702.0,20948.0,22234.0,21757.0,23645.0,21328.0,23971.0,22178.0
21262.0,22450.0,21829.0,21098.0,22376.0,21914.0,23815.0,21473.0,24152.0,22329.0
21390.0,22575.0,21989.0,21254.0,22533.0,22027.0,23964.0,21629.0,24301.0,22468.0
21505.0,22718.0,22160.0,21390.0,22670.0,22168.0,24105.0,21784.0,24461.0,22610.0
21643.0,22893.0,22292.0,21521.0,22807.0,22308.0,24255.0,21919.0,24603.0,22753.0
21774.0,23035.0,22428.0,21660.0,22969.0,22456.0,24408.0,22055.0,24756.0,22912.0
21935.0,23176.0,22571.0,21826.0,23114.0,22602.0,24558.0,22201.0,24922.0,23063.0
22075.0,23323.0,22735.0,21953.0,23269.0,22744.0,24697.0,22346.0,25070.0,23192.0
22205.0,23465.0,22890.0,22085.0,23396.0,22887.0,24820.0,22486.0,25216.0,23346.0
22347.0,23608.0,23042.0,22229.0,23525.0,23039.0,24958.0,22645.0,25361.0,23495.0
22466.0,23750.0,23194.0,22352.0,23687.0,23162.0,25141.0,22803.0,25495.0,23647.0
22606.0,23905.0,23331.0,22497.0,23835.0,23298.0,25303.0,22934.0,25652.0,23778.0
22735.0,24045.0,23505.0,22636.0,23984.0,23430.0,25453.0,23068.0,25812.0,23950.0
22869.0,24193.0,23653.0,22774.0,24139.0,23558.0,25601.0,23219.0,25970.0,24094.0
23011.0,24343.0,23789.0,22908.0,24271.0,23703.0,25772.0,23356.0,26120.0,24245.0
23152.0,24494.0,23924.0,23037.0,24419.0,23850.0,25918.0,23509.0,26289.0,24379.0
23291.0,24630.0,24045.0,23166.0,24562.0,23987.0,26055.0,23670.0,26432.0,24513.0
23423.0,24758.0,24188.0,23314.0,24695.0,24125.0,26199.0,23824.0,26565.0,24643.0
23564.0,24916.0,24316.0,23454.0,24839.0,24258.0,26348.0,23980.0,26741.0,24783.0
23697.0,25053.0,24466.0,23594.0,24985.0,24390.0,26490.0,24106.0,26883.0,24925.0
23824.0,25183.0,24589.0,23728.0,25126.0,24535.0,26621.0,24246.0,27034.0,25056.0
23946.0,25321.0,24715.0,23876.0,25279.0,24684.0,26758.0,24376.0,27186.0,25215.0
24089.0,25451.0,24854.0,23997.0,25430.0,24825.0,26886.0,24526.0,27336.0,25356.0
24228.0,25592.0,25000.0,24136.0,25566.0,24964.0,27039.0,24687.0,27471.0,25514.0
24355.0,25729.0,25144.0,24260.0,25707.0,25107.0,27191.0,24836.0,27621.0,25646.0
24469.0,25858.0,25282.0,24396.0,25834.0,25238.0,27335.0,24973.0,27784.0,25779.0
24603.0,25979.0,25449.0,24527.0,25968.0,25380.0,27496.0,25102.0,27938.0,25902.0
24739.0,26106.0,25577.0,24652.0,26128.0,25527.0,27619.0,25241.0,28092.0,26053.0
24885.0,26242.0,25717.0,24801.0,26263.0,25666.0,27728.0,25374.0,28224.0,26201.0
25038.0,26357.0,25863.0,24956.0,26423.0,25802.0,27881.0,25530.0,28387.0,26345.0
25192.0,26479.0,25995.0,25091.0,26574.0,25924.0,28026.0,25676.0,28527.0,26476.0
25330.0,26620.0,26143.0,25222.0,26697.0,26057.0,28179.0,25821.0,28667.0,26618.0
25458.0,26771.0,26267.0,25339.0,26838.0,26206.0,28325.0,25970.0,28814.0,26759.0
25590.0,26901.0,26410.0,25478.0,26990.0,26362.0,28475.0,26103.0,28976.0,26908.0
25745.0,27042.0,26537.0,25605.0,27130.0,26494.0,28606.0,26252.0,29145.0,27062.0
25870.0,27181.0,26667.0,25721.0,27264.0,26621.0,28736.0,26412.0,29291.0,27228.0
26013.0,27337.0,26795.0,25866.0,27429.0,26757.0,28873.0,26550.0,29432.0,27371.0
26134.0,27484.0,26948.0,25998.0,27568.0,26911.0,29001.0,26693.0,29581.0,27524.0
26276.0,27616.0,27074.0,26127.0,27693.0,27051.0,29112.0,26826.0,29744.0,27669.0
