x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1548.0,1347.0,1558.0,1397.0,1329.0,1420.0,1252.0,1455.0,1415.0,1366.0
1570.0,1363.0,1579.0,1418.0,1355.0,1442.0,1270.0,1479.0,1430.0,1376.0
1599.0,1384.0,1592.0,1433.0,1375.0,1456.0,1285.0,1486.0,1450.0,1393.0
1621.0,1403.0,1620.0,1452.0,1390.0,1476.0,1307.0,1505.0,1468.0,1409.0
1638.0,1411.0,1636.0,1469.0,1410.0,1491.0,1324.0,1527.0,1493.0,1427.0
1667.0,1424.0,1659.0,1491.0,1433.0,1501.0,1339.0,1546.0,1511.0,1441.0
1684.0,1436.0,1677.0,1513.0,1454.0,1519.0,1355.0,1567.0,1529.0,1459.0
1723.0,1445.0,1698.0,1532.0,1473.0,1543.0,1375.0,1584.0,1543.0,1477.0
1751.0,1460.0,1719.0,1551.0,1491.0,1559.0,1389.0,1600.0,1564.0,1490.0
1784.0,1482.0,1740.0,1571.0,1504.0,1581.0,1402.0,1622.0,1580.0,1512.0
1800.0,1499.0,1757.0,1589.0,1527.0,1604.0,1418.0,1641.0,1602.0,1528.0
1825.0,1517.0,1777.0,1610.0,1546.0,1626.0,1432.0,1661.0,1628.0,1541.0
1844.0,1531.0,1794.0,1622.0,1561.0,1639.0,1436.0,1677.0,1645.0,1562.0
1872.0,1554.0,1820.0,1645.0,1575.0,1652.0,1454.0,1695.0,1663.0,1580.0
1903.0,1575.0,1840.0,1663.0,1593.0,1673.0,1473.0,1719.0,1687.0,1600.0
1926.0,1588.0,1862.0,1680.0,1621.0,1700.0,1502.0,1744.0,1702.0,1620.0
1950.0,1609.0,1884.0,1699.0,1638.0,1718.0,1521.0,1775.0,1729.0,1637.0
1969.0,1623.0,1911.0,1716.0,1652.0,1742.0,1548.0,1788.0,1748.0,1660.0
1997.0,1635.0,1941.0,1741.0,1674.0,1762.0,1564.0,1806.0,1771.0,1686.0
2022.0,1652.0,1958.0,1765.0,1696.0,1778.0,1579.0,1827.0,1791.0,1711.0
2050.0,1667.0,1982.0,1784.0,1720.0,1798.0,1595.0,1847.0,1812.0,1734.0
2086.0,1690.0,2012.0,1800.0,1735.0,1822.0,1613.0,1866.0,1830.0,1758.0
2105.0,1700.0,2039.0,1821.0,1750.0,1844.0,1633.0,1888.0,1857.0,1787.0
2126.0,1720.0,2064.0,1846.0,1772.0,1859.0,1652.0,1907.0,1882.0,1813.0
2154.0,1735.0,2094.0,1865.0,1792.0,1879.0,1667.0,1928.0,1910.0,1839.0
2177.0,1756.0,2128.0,1888.0,1814.0,1900.0,1684.0,1950.0,1925.0,1860.0
2203.0,1770.0,2155.0,1909.0,1824.0,1914.0,1695.0,1969.0,1954.0,1882.0
2229.0,1795.0,2183.0,1933.0,1845.0,1933.0,1719.0,1996.0,1970.0,1907.0
2257.0,1812.0,2204.0,1949.0,1860.0,1960.0,1740.0,2015.0,1995.0,1925.0
2286.0,1833.0,2233.0,1967.0,1881.0,1985.0,1757.0,2037.0,2017.0,1945.0
2324.0,1850.0,2258.0,1988.0,1900.0,1999.0,1774.0,2057.0,2035.0,1955.0
2356.0,1867.0,2283.0,2012.0,1937.0,2019.0,1790.0,2073.0,2061.0,1974.0
2387.0,1881.0,2306.0,2034.0,1957.0,2039.0,1816.0,2089.0,2082.0,1996.0
2421.0,1904.0,2330.0,2064.0,1968.0,2055.0,1830.0,2117.0,2100.0,2018.0
2443.0,1920.0,2361.0,2080.0,1988.0,2078.0,1844.0,2136.0,2128.0,2035.0
2466.0,1938.0,2395.0,2104.0,2009.0,2099.0,1866.0,2155.0,2146.0,2057.0
2485.0,1957.0,2428.0,2118.0,2028.0,2124.0,1893.0,2180.0,2160.0,2086.0
2524.0,1982.0,2453.0,2142.0,2044.0,2143.0,1918.0,2203.0,2186.0,2111.0
2558.0,2001.0,2480.0,2168.0,2075.0,2160.0,1939.0,2223.0,2203.0,2131.0
2587.0,2028.0,2520.0,2189.0,2097.0,2175.0,1968.0,2245.0,2242.0,2146.0
2613.0,2049.0,2547.0,2209.0,2130.0,2197.0,1993.0,2271.0,2277.0,2168.0
2652.0,2065.0,2574.0,2232.0,2161.0,2213.0,2022.0,2297.0,2296.0,2188.0
2687.0,2082.0,2597.0,2260.0,2181.0,2240.0,2043.0,2318.0,2311.0,2212.0
2714.0,2102.0,2627.0,2282.0,2212.0,2263.0,2068.0,2337.0,2325.0,2238.0
2733.0,2132.0,2658.0,2302.0,2231.0,2287.0,2089.0,2351.0,2349.0,2253.0
2763.0,2154.0,2688.0,2325.0,2261.0,2313.0,2108.0,2380.0,2372.0,2281.0
2791.0,2174.0,2707.0,2347.0,2280.0,2337.0,2133.0,2401.0,2393.0,2303.0
2813.0,2193.0,2729.0,2364.0,2296.0,2360.0,2152.0,2420.0,2420.0,2325.0
2839.0,2208.0,2758.0,2379.0,2319.0,2380.0,2178.0,2437.0,2443.0,2348.0
2872.0,2231.0,2793.0,2403.0,2338.0,2400.0,2197.0,2466.0,2467.0,2382.0
2908.0,2256.0,2817.0,2430.0,2358.0,2426.0,2221.0,2488.0,2484.0,2413.0
2933.0,2276.0,2854.0,2457.0,2387.0,2454.0,2240.0,2508.0,2507.0,2441.0
2954.0,2296.0,2881.0,2483.0,2406.0,2478.0,2264.0,2521.0,2529.0,2464.0
2981.0,2317.0,2910.0,2513.0,2424.0,2499.0,2289.0,2549.0,2558.0,2488.0
3013.0,2338.0,2942.0,2536.0,2443.0,2528.0,2306.0,2570.0,2583.0,2516.0
3039.0,2362.0,2956.0,2556.0,2477.0,2559.0,2323.0,2599.0,2611.0,2541.0
3073.0,2389.0,2981.0,2587.0,2493.0,2586.0,2354.0,2622.0,2629.0,2563.0
3108.0,2423.0,3005.0,2607.0,2513.0,2613.0,2385.0,2649.0,2651.0,2586.0
3140.0,2446.0,3028.0,2630.0,2545.0,2640.0,2412.0,2663.0,2673.0,2612.0
3169.0,2474.0,3059.0,2656.0,2564.0,2666.0,2432.0,2685.0,2698.0,2635.0
3199.0,2504.0,3096.0,2685.0,2592.0,2698.0,2457.0,2707.0,2718.0,2669.0
3222.0,2526.0,3129.0,2704.0,2617.0,2731.0,2488.0,2737.0,2744.0,2685.0
3252.0,2550.0,3164.0,2734.0,2640.0,2752.0,2517.0,2760.0,2763.0,2707.0
3276.0,2584.0,3192.0,2755.0,2666.0,2774.0,2534.0,2777.0,2793.0,2732.0
3299.0,2605.0,3229.0,2783.0,2693.0,2796.0,2557.0,2808.0,2822.0,2752.0
3330.0,2624.0,3262.0,2816.0,2712.0,2816.0,2575.0,2832.0,2851.0,2784.0
3362.0,2640.0,3295.0,2839.0,2731.0,2843.0,2597.0,2850.0,2879.0,2811.0
3389.0,2662.0,3332.0,2858.0,2758.0,2859.0,2629.0,2870.0,2900.0,2833.0
3417.0,2691.0,3359.0,2881.0,2787.0,2882.0,2656.0,2887.0,2924.0,2864.0
3443.0,2715.0,3388.0,2907.0,2811.0,2905.0,2678.0,2916.0,2950.0,2890.0
3475.0,2739.0,3410.0,2930.0,2825.0,2938.0,2711.0,2949.0,2970.0,2919.0
3499.0,2768.0,3447.0,2951.0,2848.0,2967.0,2734.0,2977.0,2992.0,2938.0
3523.0,2793.0,3478.0,2983.0,2866.0,2988.0,2762.0,2988.0,3018.0,2964.0
3555.0,2819.0,3508.0,3006.0,2887.0,3012.0,2787.0,3010.0,3032.0,2990.0
3591.0,2851.0,3536.0,3042.0,2916.0,3034.0,2811.0,3031.0,3060.0,3018.0
3636.0,2880.0,3567.0,3064.0,2945.0,3060.0,2842.0,3055.0,3090.0,3040.0
3663.0,2904.0,3592.0,3083.0,2965.0,3076.0,2867.0,3079.0,3117.0,3061.0
3699.0,2930.0,3622.0,3116.0,2991.0,3106.0,2898.0,3100.0,3145.0,3089.0
3722.0,2956.0,3656.0,3146.0,3016.0,3133.0,2918.0,3127.0,3165.0,3124.0
3750.0,2978.0,3691.0,3171.0,3049.0,3158.0,2940.0,3149.0,3192.0,3155.0
3784.0,3006.0,3731.0,3200.0,3070.0,3184.0,2962.0,3168.0,3228.0,3183.0
3816.0,3030.0,3766.0,3214.0,3095.0,3214.0,2985.0,3189.0,3256.0,3217.0
3850.0,3055.0,3788.0,3238.0,3122.0,3229.0,3009.0,3210.0,3287.0,3237.0
3885.0,3080.0,3816.0,3271.0,3139.0,3256.0,3031.0,3236.0,3311.0,3264.0
3915.0,3104.0,3848.0,3296.0,3171.0,3286.0,3049.0,3270.0,3336.0,3297.0
3950.0,3132.0,3878.0,3321.0,3184.0,3309.0,3074.0,3291.0,3363.0,3322.0
3981.0,3159.0,3911.0,3347.0,3204.0,3334.0,3101.0,3319.0,3392.0,3338.0
4015.0,3184.0,3950.0,3367.0,3228.0,3357.0,3129.0,3346.0,3431.0,3374.0
4054.0,3226.0,3983.0,3394.0,3245.0,3372.0,3156.0,3365.0,3459.0,3401.0
4091.0,3254.0,4019.0,3412.0,3275.0,3401.0,3184.0,3394.0,3478.0,3428.0
4121.0,3276.0,4042.0,3433.0,3305.0,3432.0,3214.0,3416.0,3504.0,3460.0
4154.0,3302.0,4072.0,3453.0,3326.0,3466.0,3247.0,3436.0,3529.0,3480.0
4184.0,3320.0,4106.0,3485.0,3359.0,3493.0,3271.0,3465.0,3550.0,3506.0
4217.0,3345.0,4144.0,3509.0,3381.0,3520.0,3296.0,3481.0,3582.0,3534.0
4243.0,3370.0,4186.0,3530.0,3418.0,3542.0,3329.0,3514.0,3620.0,3566.0
4281.0,3395.0,4214.0,3553.0,3438.0,3582.0,3357.0,3548.0,3645.0,3594.0
4316.0,3427.0,4252.0,3590.0,3458.0,3605.0,3386.0,3566.0,3670.0,3625.0
4347.0,3452.0,4280.0,3618.0,3485.0,3634.0,3421.0,3588.0,3698.0,3658.0
4379.0,3471.0,4306.0,3638.0,3501.0,3655.0,3443.0,3622.0,3729.0,3687.0
4411.0,3502.0,4342.0,3656.0,3532.0,3679.0,3472.0,3652.0,3752.0,3717.0
4455.0,3528.0,4376.0,3679.0,3558.0,3702.0,3498.0,3674.0,3776.0,3752.0
4482.0,3561.0,4411.0,3712.0,3580.0,3727.0,3524.0,3702.0,3810.0,3780.0
4522.0,3595.0,4437.0,3750.0,3601.0,3749.0,3553.0,3730.0,3836.0,3810.0
4551.0,3621.0,4478.0,3780.0,3616.0,3777.0,3586.0,3759.0,3869.0,3836.0
4592.0,3641.0,4517.0,3806.0,3635.0,3797.0,3619.0,3782.0,3902.0,3868.0
4617.0,3669.0,4551.0,3831.0,3664.0,3820.0,3647.0,3807.0,3935.0,3897.0
4645.0,3698.0,4588.0,3875.0,3686.0,3850.0,3682.0,3835.0,3968.0,3926.0
4675.0,3727.0,4624.0,3897.0,3707.0,3872.0,3696.0,3859.0,3991.0,3959.0
4713.0,3763.0,4657.0,3919.0,3737.0,3898.0,3729.0,3880.0,4019.0,3986.0
4747.0,3794.0,4678.0,3943.0,3774.0,3919.0,3751.0,3908.0,4048.0,4012.0
4774.0,3831.0,4717.0,3978.0,3801.0,3945.0,3774.0,3932.0,4073.0,4042.0
4811.0,3859.0,4742.0,4003.0,3834.0,3967.0,3813.0,3962.0,4111.0,4061.0
4850.0,3886.0,4770.0,4030.0,3862.0,3981.0,3836.0,3984.0,4139.0,4083.0
4896.0,3912.0,4791.0,4062.0,3884.0,4007.0,3860.0,4011.0,4166.0,4108.0
4926.0,3947.0,4836.0,4082.0,3909.0,4031.0,3890.0,4037.0,4185.0,4142.0
4961.0,3978.0,4873.0,4109.0,3933.0,4059.0,3910.0,4057.0,4211.0,4176.0
4996.0,4004.0,4897.0,4146.0,3960.0,4085.0,3937.0,4087.0,4235.0,4212.0
5038.0,4031.0,4930.0,4177.0,3981.0,4111.0,3964.0,4116.0,4261.0,4255.0
5068.0,4062.0,4952.0,4207.0,4012.0,4134.0,3990.0,4142.0,4284.0,4287.0
5101.0,4090.0,4980.0,4237.0,4041.0,4150.0,4018.0,4162.0,4312.0,4314.0
5132.0,4115.0,5010.0,4260.0,4071.0,4174.0,4047.0,4186.0,4333.0,4350.0
5162.0,4151.0,5037.0,4282.0,4090.0,4207.0,4082.0,4220.0,4362.0,4377.0
5196.0,4184.0,5072.0,4319.0,4122.0,4238.0,4115.0,4255.0,4401.0,4406.0
5237.0,4206.0,5102.0,4358.0,4147.0,4265.0,4147.0,4282.0,4423.0,4442.0
5280.0,4234.0,5126.0,4388.0,4169.0,4290.0,4167.0,4304.0,4458.0,4474.0
5320.0,4262.0,5144.0,4418.0,4196.0,4320.0,4189.0,4330.0,4486.0,4508.0
5356.0,4283.0,5181.0,4452.0,4223.0,4346.0,4218.0,4355.0,4518.0,4537.0
5385.0,4317.0,5213.0,4478.0,4250.0,4382.0,4244.0,4376.0,4534.0,4569.0
5424.0,4350.0,5250.0,4519.0,4282.0,4406.0,4270.0,4407.0,4564.0,4596.0
5460.0,4382.0,5277.0,4545.0,4311.0,4436.0,4299.0,4448.0,4599.0,4623.0
5499.0,4408.0,5303.0,4571.0,4334.0,4463.0,4329.0,4477.0,4630.0,4653.0
5524.0,4443.0,5332.0,4603.0,4366.0,4491.0,4360.0,4503.0,4650.0,4680.0
5551.0,4469.0,5371.0,4628.0,4389.0,4522.0,4388.0,4528.0,4668.0,4702.0
5577.0,4496.0,5395.0,4664.0,4411.0,4550.0,4415.0,4553.0,4699.0,4728.0
5612.0,4524.0,5423.0,4696.0,4435.0,4583.0,4444.0,4583.0,4724.0,4757.0
5643.0,4546.0,5453.0,4720.0,4458.0,4616.0,4470.0,4611.0,4749.0,4796.0
5679.0,4575.0,5495.0,4737.0,4487.0,4647.0,4493.0,4643.0,4777.0,4824.0
5721.0,4607.0,5534.0,4773.0,4517.0,4673.0,4524.0,4664.0,4799.0,4861.0
5752.0,4640.0,5575.0,4800.0,4545.0,4708.0,4553.0,4690.0,4824.0,4889.0
5791.0,4667.0,5603.0,4839.0,4579.0,4741.0,4579.0,4717.0,4853.0,4916.0
5825.0,4705.0,5637.0,4870.0,4601.0,4761.0,4606.0,4745.0,4874.0,4939.0
5860.0,4734.0,5671.0,4910.0,4628.0,4789.0,4635.0,4775.0,4900.0,4961.0
5895.0,4777.0,5700.0,4940.0,4655.0,4813.0,4669.0,4805.0,4921.0,5000.0
5928.0,4800.0,5736.0,4986.0,4679.0,4848.0,4693.0,4832.0,4955.0,5023.0
5963.0,4831.0,5766.0,5022.0,4706.0,4879.0,4727.0,4860.0,4977.0,5053.0
6005.0,4867.0,5789.0,5048.0,4736.0,4909.0,4750.0,4880.0,5010.0,5082.0
6033.0,4895.0,5829.0,5096.0,4763.0,4932.0,4784.0,4899.0,5037.0,5101.0
6065.0,4928.0,5869.0,5113.0,4789.0,4949.0,4807.0,4930.0,5076.0,5125.0
6100.0,4961.0,5915.0,5134.0,4813.0,4974.0,4836.0,4951.0,5106.0,5158.0
6127.0,4998.0,5940.0,5165.0,4849.0,5009.0,4874.0,4984.0,5132.0,5191.0
6164.0,5021.0,5979.0,5199.0,4876.0,5036.0,4897.0,5016.0,5169.0,5225.0
6197.0,5047.0,6018.0,5236.0,4906.0,5066.0,4933.0,5041.0,5197.0,5250.0
6229.0,5079.0,6056.0,5272.0,4930.0,5075.0,4956.0,5058.0,5223.0,5282.0
6262.0,5109.0,6101.0,5314.0,4956.0,5095.0,4989.0,5081.0,5249.0,5301.0
6310.0,5139.0,6145.0,5343.0,4985.0,5121.0,5012.0,5102.0,5286.0,5327.0
6344.0,5169.0,6192.0,5368.0,5022.0,5145.0,5039.0,5122.0,5318.0,5357.0
6370.0,5200.0,6228.0,5394.0,5048.0,5167.0,5069.0,5155.0,5344.0,5387.0
6412.0,5230.0,6270.0,5431.0,5076.0,5189.0,5094.0,5175.0,5376.0,5410.0
6456.0,5252.0,6303.0,5462.0,5092.0,5210.0,5118.0,5198.0,5411.0,5441.0
6493.0,5281.0,6328.0,5488.0,5116.0,5228.0,5149.0,5221.0,5433.0,5469.0
6535.0,5312.0,6357.0,5509.0,5139.0,5256.0,5181.0,5247.0,5462.0,5497.0
6577.0,5338.0,6389.0,5536.0,5163.0,5287.0,5210.0,5276.0,5491.0,5534.0
6611.0,5367.0,6422.0,5566.0,5191.0,5303.0,5232.0,5308.0,5529.0,5569.0
6655.0,5407.0,6457.0,5591.0,5221.0,5328.0,5259.0,5335.0,5554.0,5604.0
6689.0,5438.0,6496.0,5620.0,5244.0,5355.0,5281.0,5360.0,5587.0,5631.0
6716.0,5478.0,6527.0,5654.0,5276.0,5379.0,5319.0,5385.0,5618.0,5665.0
6742.0,5512.0,6567.0,5679.0,5312.0,5400.0,5354.0,5417.0,5649.0,5693.0
6777.0,5549.0,6600.0,5707.0,5336.0,5425.0,5383.0,5448.0,5685.0,5724.0
6810.0,5583.0,6626.0,5742.0,5356.0,5452.0,5402.0,5482.0,5720.0,5750.0
6834.0,5624.0,6654.0,5771.0,5384.0,5485.0,5430.0,5501.0,5748.0,5781.0
6863.0,5653.0,6682.0,5795.0,5409.0,5522.0,5463.0,5528.0,5775.0,5825.0
6896.0,5683.0,6725.0,5822.0,5439.0,5549.0,5494.0,5564.0,5799.0,5851.0
6929.0,5714.0,6753.0,5845.0,5462.0,5579.0,5516.0,5591.0,5837.0,5883.0
6966.0,5736.0,6790.0,5878.0,5487.0,5602.0,5561.0,5620.0,5869.0,5906.0
6994.0,5769.0,6827.0,5914.0,5510.0,5640.0,5586.0,5644.0,5896.0,5939.0
7027.0,5802.0,6865.0,5944.0,5543.0,5670.0,5626.0,5667.0,5915.0,5967.0
7050.0,5832.0,6902.0,5975.0,5569.0,5698.0,5651.0,5690.0,5944.0,5996.0
7082.0,5864.0,6931.0,6006.0,5599.0,5728.0,5687.0,5722.0,5969.0,6019.0
7122.0,5898.0,6964.0,6051.0,5620.0,5751.0,5719.0,5750.0,6002.0,6047.0
7153.0,5936.0,6997.0,6083.0,5652.0,5777.0,5761.0,5774.0,6019.0,6075.0
7183.0,5955.0,7022.0,6126.0,5674.0,5802.0,5796.0,5802.0,6051.0,6120.0
7221.0,5988.0,7048.0,6153.0,5697.0,5818.0,5829.0,5828.0,6080.0,6144.0
7264.0,6022.0,7086.0,6188.0,5730.0,5835.0,5857.0,5849.0,6109.0,6180.0
7302.0,6057.0,7127.0,6216.0,5761.0,5871.0,5890.0,5871.0,6146.0,6204.0
7336.0,6090.0,7153.0,6245.0,5792.0,5896.0,5928.0,5906.0,6174.0,6226.0
7358.0,6118.0,7191.0,6279.0,5825.0,5927.0,5947.0,5929.0,6205.0,6270.0
7398.0,6140.0,7223.0,6303.0,5855.0,5955.0,5976.0,5953.0,6242.0,6296.0
