x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
4122.0,3956.0,4707.0,4602.0,4229.0,4576.0,4053.0,4237.0,4361.0,4093.0
4203.0,4029.0,4819.0,4684.0,4339.0,4676.0,4139.0,4329.0,4452.0,4182.0
4300.0,4109.0,4921.0,4781.0,4440.0,4756.0,4221.0,4421.0,4546.0,4287.0
4390.0,4190.0,5016.0,4883.0,4527.0,4840.0,4302.0,4504.0,4633.0,4379.0
4491.0,4275.0,5133.0,4967.0,4619.0,4959.0,4395.0,4590.0,4720.0,4470.0
4585.0,4367.0,5224.0,5061.0,4710.0,5059.0,4466.0,4671.0,4811.0,4555.0
4658.0,4437.0,5329.0,5154.0,4807.0,5154.0,4552.0,4758.0,4903.0,4639.0
4748.0,4518.0,5436.0,5254.0,4902.0,5254.0,4629.0,4852.0,4984.0,4734.0
4841.0,4620.0,5535.0,5355.0,5000.0,5348.0,4722.0,4951.0,5077.0,4845.0
4926.0,4711.0,5650.0,5434.0,5101.0,5449.0,4804.0,5039.0,5170.0,4931.0
5019.0,4809.0,5735.0,5531.0,5188.0,5546.0,4894.0,5134.0,5271.0,5031.0
5105.0,4907.0,5853.0,5634.0,5283.0,5640.0,4989.0,5231.0,5354.0,5128.0
5197.0,4999.0,5964.0,5719.0,5368.0,5736.0,5063.0,5315.0,5453.0,5229.0
5306.0,5098.0,6074.0,5802.0,5463.0,5833.0,5167.0,5413.0,5549.0,5322.0
5399.0,5179.0,6189.0,5901.0,5568.0,5931.0,5251.0,5502.0,5631.0,5423.0
5505.0,5272.0,6281.0,6002.0,5677.0,6027.0,5364.0,5598.0,5721.0,5517.0
5616.0,5359.0,6397.0,6119.0,5777.0,6149.0,5447.0,5696.0,5829.0,5614.0
5718.0,5469.0,6512.0,6237.0,5901.0,6254.0,5548.0,5789.0,5932.0,5707.0
5811.0,5564.0,6622.0,6343.0,6012.0,6348.0,5666.0,5900.0,6032.0,5811.0
5917.0,5658.0,6734.0,6434.0,6116.0,6467.0,5761.0,5994.0,6132.0,5903.0
6046.0,5769.0,6842.0,6534.0,6225.0,6576.0,5862.0,6098.0,6239.0,6001.0
6161.0,5873.0,6950.0,6628.0,6345.0,6715.0,5979.0,6205.0,6348.0,6115.0
6277.0,5979.0,7080.0,6734.0,6454.0,6830.0,6106.0,6322.0,6444.0,6213.0
6378.0,6078.0,7202.0,6844.0,6575.0,6938.0,6211.0,6433.0,6548.0,6329.0
6471.0,6183.0,7322.0,6978.0,6679.0,7071.0,6320.0,6529.0,6663.0,6450.0
6594.0,6298.0,7434.0,7089.0,6777.0,7204.0,6436.0,6638.0,6766.0,6546.0
6700.0,6432.0,7552.0,7197.0,6889.0,7309.0,6543.0,6735.0,6871.0,6656.0
6820.0,6546.0,7664.0,7322.0,7007.0,7419.0,6651.0,6830.0,6984.0,6762.0
6953.0,6652.0,7788.0,7427.0,7134.0,7549.0,6741.0,6940.0,7101.0,6864.0
7067.0,6755.0,7908.0,7551.0,7240.0,7659.0,6841.0,7038.0,7207.0,6987.0
7168.0,6864.0,8029.0,7674.0,7360.0,7785.0,6945.0,7152.0,7321.0,7110.0
7289.0,6964.0,8148.0,7799.0,7478.0,7905.0,7043.0,7273.0,7436.0,7223.0
7416.0,7067.0,8264.0,7905.0,7626.0,8013.0,7175.0,7398.0,7527.0,7341.0
7521.0,7194.0,8408.0,8020.0,7754.0,8121.0,7300.0,7502.0,7633.0,7450.0
7629.0,7300.0,8552.0,8151.0,7881.0,8261.0,7412.0,7613.0,7747.0,7580.0
7784.0,7407.0,8673.0,8251.0,7990.0,8375.0,7524.0,7716.0,7863.0,7702.0
7896.0,7523.0,8798.0,8355.0,8106.0,8499.0,7631.0,7822.0,7975.0,7805.0
8040.0,7621.0,8926.0,8493.0,8233.0,8614.0,7750.0,7937.0,8082.0,7921.0
8187.0,7735.0,9074.0,8604.0,8340.0,8756.0,7855.0,8057.0,8183.0,8032.0
8298.0,7872.0,9211.0,8728.0,8455.0,8856.0,7968.0,8158.0,8299.0,8157.0
8407.0,7987.0,9336.0,8838.0,8599.0,8972.0,8086.0,8258.0,8427.0,8302.0
8528.0,8102.0,9476.0,8971.0,8719.0,9075.0,8199.0,8396.0,8529.0,8418.0
8636.0,8214.0,9610.0,9095.0,8839.0,9200.0,8335.0,8503.0,8653.0,8561.0
8767.0,8342.0,9756.0,9223.0,8957.0,9330.0,8435.0,8633.0,8789.0,8694.0
8886.0,8454.0,9884.0,9350.0,9107.0,9448.0,8549.0,8772.0,8909.0,8810.0
9005.0,8587.0,10010.0,9464.0,9220.0,9585.0,8653.0,8910.0,9044.0,8919.0
9158.0,8706.0,10163.0,9579.0,9327.0,9696.0,8785.0,9025.0,9153.0,9051.0
9304.0,8823.0,10293.0,9697.0,9439.0,9815.0,8884.0,9157.0,9277.0,9158.0
9434.0,8973.0,10421.0,9826.0,9557.0,9952.0,8997.0,9281.0,9385.0,9287.0
9540.0,9102.0,10567.0,9958.0,9689.0,10084.0,9129.0,9379.0,9505.0,9432.0
9675.0,9230.0,10678.0,10106.0,9814.0,10204.0,9249.0,9485.0,9619.0,9560.0
9792.0,9364.0,10808.0,10248.0,9943.0,10345.0,9366.0,9638.0,9738.0,9695.0
9934.0,9500.0,10964.0,10363.0,10078.0,10477.0,9494.0,9778.0,9863.0,9833.0
10086.0,9629.0,11085.0,10489.0,10199.0,10611.0,9617.0,9906.0,10002.0,9972.0
10208.0,9774.0,11205.0,10594.0,10355.0,10764.0,9747.0,10034.0,10103.0,10103.0
10336.0,9907.0,11321.0,10694.0,10498.0,10896.0,9876.0,10171.0,10227.0,10260.0
10480.0,10025.0,11447.0,10831.0,10635.0,11012.0,10015.0,10313.0,10353.0,10388.0
10614.0,10152.0,11575.0,10959.0,10778.0,11144.0,10158.0,10441.0,10485.0,10519.0
10753.0,10292.0,11731.0,11084.0,10921.0,11282.0,10288.0,10573.0,10615.0,10662.0
10882.0,10422.0,11859.0,11200.0,11047.0,11409.0,10413.0,10707.0,10741.0,10807.0
11016.0,10564.0,11991.0,11322.0,11211.0,11558.0,10554.0,10828.0,10871.0,10940.0
11146.0,10692.0,12121.0,11459.0,11335.0,11693.0,10677.0,10947.0,11008.0,11077.0
11295.0,10825.0,12250.0,11609.0,11474.0,11816.0,10823.0,11083.0,11129.0,11225.0
11449.0,10973.0,12391.0,11741.0,11591.0,11917.0,10958.0,11214.0,11264.0,11376.0
11599.0,11102.0,12526.0,11872.0,11717.0,12045.0,11106.0,11378.0,11394.0,11508.0
11743.0,11231.0,12651.0,12002.0,11847.0,12194.0,11231.0,11512.0,11507.0,11639.0
11898.0,11368.0,12772.0,12133.0,11986.0,12341.0,11387.0,11652.0,11663.0,11796.0
12028.0,11506.0,12941.0,12285.0,12135.0,12492.0,11511.0,11781.0,11809.0,11961.0
12172.0,11641.0,13089.0,12426.0,12282.0,12626.0,11659.0,11941.0,11951.0,12107.0
12315.0,11777.0,13231.0,12558.0,12403.0,12771.0,11796.0,12084.0,12066.0,12234.0
12450.0,11916.0,13374.0,12691.0,12563.0,12917.0,11951.0,12241.0,12198.0,12373.0
12589.0,12064.0,13528.0,12853.0,12730.0,13061.0,12070.0,12382.0,12333.0,12521.0
12712.0,12205.0,13668.0,12996.0,12890.0,13221.0,12211.0,12521.0,12469.0,12664.0
12845.0,12335.0,13802.0,13166.0,13005.0,13372.0,12336.0,12653.0,12596.0,12822.0
12965.0,12476.0,13935.0,13308.0,13148.0,13493.0,12470.0,12783.0,12726.0,12959.0
13095.0,12594.0,14065.0,13440.0,13283.0,13615.0,12624.0,12909.0,12848.0,13090.0
13251.0,12761.0,14217.0,13612.0,13410.0,13751.0,12754.0,13056.0,13001.0,13243.0
13389.0,12899.0,14366.0,13759.0,13563.0,13904.0,12897.0,13187.0,13143.0,13390.0
13543.0,13057.0,14492.0,13902.0,13717.0,14027.0,13057.0,13329.0,13295.0,13527.0
13697.0,13185.0,14637.0,14029.0,13856.0,14171.0,13199.0,13493.0,13430.0,13672.0
13832.0,13336.0,14801.0,14173.0,14018.0,14292.0,13350.0,13643.0,13584.0,13818.0
13978.0,13498.0,14953.0,14319.0,14176.0,14434.0,13490.0,13795.0,13700.0,13933.0
14119.0,13631.0,15098.0,14467.0,14311.0,14555.0,13628.0,13912.0,13821.0,14091.0
14252.0,13789.0,15231.0,14578.0,14429.0,14680.0,13748.0,14045.0,13964.0,14226.0
14405.0,13947.0,15351.0,14736.0,14582.0,14809.0,13877.0,14187.0,14104.0,14377.0
14568.0,14106.0,15481.0,14871.0,14739.0,14933.0,14022.0,14304.0,14254.0,14529.0
14730.0,14252.0,15621.0,15004.0,14886.0,15090.0,14148.0,14436.0,14405.0,14681.0
14877.0,14403.0,15759.0,15160.0,15061.0,15236.0,14264.0,14582.0,14546.0,14838.0
15041.0,14546.0,15897.0,15312.0,15196.0,15357.0,14395.0,14699.0,14676.0,14962.0
15192.0,14676.0,16061.0,15446.0,15338.0,15494.0,14547.0,14829.0,14831.0,15081.0
15337.0,14831.0,16198.0,15593.0,15475.0,15642.0,14680.0,14984.0,14961.0,15215.0
15495.0,14993.0,16344.0,15755.0,15627.0,15768.0,14829.0,15125.0,15100.0,15367.0
15640.0,15138.0,16502.0,15896.0,15779.0,15906.0,14974.0,15251.0,15236.0,15510.0
15794.0,15297.0,16637.0,16051.0,15923.0,16070.0,15114.0,15372.0,15369.0,15673.0
15921.0,15422.0,16797.0,16194.0,16085.0,16176.0,15248.0,15501.0,15533.0,15810.0
16064.0,15559.0,16954.0,16330.0,16228.0,16323.0,15410.0,15651.0,15667.0,15957.0
16200.0,15696.0,17132.0,16485.0,16383.0,16464.0,15557.0,15793.0,15801.0,16093.0
16357.0,15833.0,17283.0,16654.0,16530.0,16600.0,15702.0,15940.0,15956.0,16251.0
16515.0,15986.0,17435.0,16788.0,16674.0,16740.0,15855.0,16082.0,16108.0,16403.0
16640.0,16108.0,17581.0,16919.0,16815.0,16868.0,15985.0,16227.0,16243.0,16532.0
16809.0,16269.0,17714.0,17056.0,16974.0,17015.0,16114.0,16371.0,16391.0,16703.0
16950.0,16406.0,17893.0,17192.0,17108.0,17173.0,16258.0,16507.0,16533.0,16848.0
17111.0,16518.0,18019.0,17327.0,17255.0,17301.0,16387.0,16649.0,16678.0,16994.0
17276.0,16676.0,18163.0,17466.0,17421.0,17451.0,16499.0,16783.0,16811.0,17152.0
17420.0,16822.0,18313.0,17619.0,17561.0,17581.0,16630.0,16942.0,16950.0,17289.0
17571.0,16977.0,18476.0,17755.0,17722.0,17720.0,16770.0,17075.0,17076.0,17441.0
17725.0,17122.0,18614.0,17915.0,17878.0,17875.0,16908.0,17211.0,17234.0,17596.0
17865.0,17267.0,18769.0,18065.0,18017.0,18024.0,17063.0,17356.0,17373.0,17756.0
18037.0,17413.0,18928.0,18186.0,18181.0,18153.0,17194.0,17516.0,17510.0,17938.0
18200.0,17551.0,19074.0,18324.0,18350.0,18316.0,17356.0,17643.0,17646.0,18108.0
18342.0,17695.0,19212.0,18482.0,18485.0,18452.0,17491.0,17790.0,17808.0,18277.0
18487.0,17857.0,19361.0,18643.0,18633.0,18595.0,17629.0,17947.0,17954.0,18428.0
18645.0,17999.0,19495.0,18792.0,18774.0,18742.0,17766.0,18090.0,18081.0,18590.0
18788.0,18163.0,19633.0,18927.0,18922.0,18880.0,17913.0,18233.0,18206.0,18737.0
18945.0,18319.0,19785.0,19100.0,19057.0,19012.0,18038.0,18365.0,18341.0,18892.0
19104.0,18447.0,19930.0,19256.0,19203.0,19179.0,18179.0,18501.0,18464.0,19012.0
19247.0,18582.0,20085.0,19397.0,19358.0,19316.0,18323.0,18652.0,18614.0,19194.0
19402.0,18721.0,20230.0,19536.0,19503.0,19461.0,18473.0,18807.0,18774.0,19371.0
19530.0,18891.0,20349.0,19688.0,19634.0,19602.0,18615.0,18955.0,18897.0,19539.0
19697.0,19024.0,20502.0,19817.0,19790.0,19743.0,18754.0,19112.0,19025.0,19682.0
19852.0,19176.0,20664.0,19949.0,19941.0,19908.0,18908.0,19264.0,19162.0,19820.0
20036.0,19343.0,20835.0,20076.0,20083.0,20028.0,19070.0,19411.0,19290.0,19956.0
20193.0,19484.0,20966.0,20212.0,20214.0,20164.0,19215.0,19574.0,19433.0,20105.0
20354.0,19623.0,21115.0,20336.0,20349.0,20301.0,19362.0,19737.0,19566.0,20271.0
20501.0,19777.0,21271.0,20466.0,20491.0,20452.0,19503.0,19898.0,19705.0,20441.0
20648.0,19928.0,21430.0,20614.0,20642.0,20578.0,19630.0,20036.0,19873.0,20581.0
20792.0,20084.0,21578.0,20772.0,20809.0,20741.0,19745.0,20177.0,20004.0,20728.0
20965.0,20236.0,21728.0,20908.0,20956.0,20882.0,19881.0,20340.0,20136.0,20878.0
21087.0,20394.0,21892.0,21044.0,21113.0,21031.0,19996.0,20487.0,20258.0,21031.0
21231.0,20547.0,22051.0,21172.0,21262.0,21177.0,20127.0,20616.0,20383.0,21180.0
21381.0,20680.0,22205.0,21315.0,21389.0,21322.0,20270.0,20768.0,20537.0,21321.0
21545.0,20809.0,22354.0,21431.0,21522.0,21446.0,20422.0,20903.0,20652.0,21449.0
21694.0,20956.0,22503.0,21570.0,21654.0,21585.0,20574.0,21074.0,20785.0,21609.0
21847.0,21112.0,22659.0,21738.0,21799.0,21717.0,20726.0,21214.0,20914.0,21765.0
21991.0,21260.0,22796.0,21882.0,21958.0,21863.0,20854.0,21340.0,21060.0,21919.0
22147.0,21411.0,22942.0,22026.0,22112.0,22019.0,20994.0,21471.0,21191.0,22066.0
22304.0,21573.0,23079.0,22172.0,22262.0,22165.0,21143.0,21610.0,21330.0,22204.0
22451.0,21718.0,23222.0,22303.0,22407.0,22309.0,21293.0,21778.0,21461.0,22346.0
22589.0,21876.0,23357.0,22459.0,22560.0,22443.0,21424.0,21929.0,21600.0,22494.0
22717.0,22006.0,23510.0,22595.0,22713.0,22612.0,21557.0,22070.0,21751.0,22655.0
22867.0,22146.0,23636.0,22753.0,22850.0,22764.0,21704.0,22207.0,21874.0,22825.0
23001.0,22283.0,23811.0,22887.0,23003.0,22884.0,21842.0,22344.0,21983.0,22964.0
23164.0,22443.0,23946.0,23038.0,23132.0,23004.0,21991.0,22480.0,22127.0,23121.0
23315.0,22584.0,24084.0,23174.0,23275.0,23149.0,22120.0,22616.0,22254.0,23287.0
23481.0,22711.0,24243.0,23324.0,23417.0,23311.0,22255.0,22743.0,22389.0,23430.0
23632.0,22869.0,24388.0,23483.0,23577.0,23460.0,22393.0,22897.0,22516.0,23573.0
23799.0,22989.0,24509.0,23634.0,23725.0,23593.0,22541.0,23050.0,22646.0,23724.0
23926.0,23118.0,24645.0,23746.0,23864.0,23716.0,22686.0,23204.0,22766.0,23881.0
24083.0,23251.0,24772.0,23897.0,24006.0,23870.0,22833.0,23340.0,22908.0,24034.0
24232.0,23392.0,24914.0,24030.0,24143.0,24001.0,22971.0,23475.0,23033.0,24179.0
24365.0,23540.0,25041.0,24167.0,24292.0,24126.0,23107.0,23616.0,23160.0,24342.0
24539.0,23678.0,25195.0,24295.0,24445.0,24271.0,23239.0,23740.0,23312.0,24487.0
24688.0,23818.0,25349.0,24426.0,24601.0,24411.0,23367.0,23901.0,23457.0,24641.0
24829.0,23974.0,25479.0,24567.0,24760.0,24566.0,23516.0,24040.0,23577.0,24777.0
24972.0,24091.0,25613.0,24694.0,24906.0,24714.0,23646.0,24199.0,23718.0,24920.0
25132.0,24252.0,25755.0,24826.0,25027.0,24844.0,23769.0,24348.0,23876.0,25089.0
25269.0,24396.0,25893.0,24967.0,25155.0,24966.0,23903.0,24500.0,23996.0,25245.0
25421.0,24544.0,26050.0,25086.0,25292.0,25105.0,24057.0,24628.0,24133.0,25384.0
25582.0,24679.0,26192.0,25235.0,25446.0,25231.0,24199.0,24775.0,24249.0,25515.0
25731.0,24818.0,26338.0,25378.0,25579.0,25375.0,24357.0,24895.0,24395.0,25659.0
25874.0,24961.0,26494.0,25521.0,25729.0,25532.0,24485.0,25027.0,24528.0,25786.0
26033.0,25095.0,26619.0,25648.0,25871.0,25676.0,24638.0,25159.0,24650.0,25920.0
26195.0,25243.0,26768.0,25780.0,26013.0,25821.0,24755.0,25301.0,24792.0,26055.0
26346.0,25388.0,26901.0,25911.0,26156.0,25963.0,24881.0,25418.0,24903.0,26205.0
26478.0,25522.0,27027.0,26043.0,26300.0,26096.0,25008.0,25552.0,25023.0,26369.0
26630.0,25657.0,27152.0,26178.0,26435.0,26250.0,25127.0,25672.0,25156.0,26524.0
26764.0,25799.0,27273.0,26303.0,26580.0,26364.0,25254.0,25818.0,25278.0,26677.0
26906.0,25912.0,27408.0,26430.0,26712.0,26496.0,25368.0,25971.0,25422.0,26820.0
27036.0,26054.0,27521.0,26581.0,26876.0,26637.0,25511.0,26124.0,25532.0,27002.0
27173.0,26198.0,27656.0,26698.0,27024.0,26757.0,25643.0,26286.0,25648.0,27141.0
27317.0,26342.0,27788.0,26860.0,27166.0,26898.0,25770.0,26408.0,25776.0,27280.0
27457.0,26483.0,27908.0,27012.0,27291.0,27036.0,25902.0,26540.0,25919.0,27440.0
27593.0,26638.0,28061.0,27156.0,27427.0,27174.0,26010.0,26670.0,26052.0,27583.0
27757.0,26753.0,28191.0,27304.0,27579.0,27296.0,26131.0,26804.0,26198.0,27710.0
27909.0,26881.0,28309.0,27454.0,27731.0,27423.0,26275.0,26946.0,26324.0,27856.0
28030.0,27024.0,28459.0,27599.0,27878.0,27569.0,26412.0,27071.0,26471.0,27993.0
28167.0,27173.0,28592.0,27706.0,28010.0,27707.0,26544.0,27196.0,26591.0,28146.0
